f_Hz,ReZ_ohm,ImZ_ohm
5.863950000000000000e+08,6.432210970701186803e-02,1.328840280641327753e+00
5.871300000000000000e+08,6.509946078769589251e-02,1.336307005110896062e+00
5.878650000000000000e+08,6.617865441529836856e-02,1.343247169652431738e+00
5.886000000000000000e+08,6.720562887351770598e-02,1.349583593265820003e+00
5.893350000000000000e+08,6.784081472804710800e-02,1.355450514851526789e+00
5.900700000000000000e+08,6.787567412632973529e-02,1.361149662345646716e+00
5.908050000000000000e+08,6.730442764324212623e-02,1.367048205367587421e+00
5.915400000000000000e+08,6.632598218144636348e-02,1.373453955617911726e+00
5.922750000000000000e+08,6.527540922579098959e-02,1.380511086947194821e+00
5.930100000000000000e+08,6.450881464385747888e-02,1.388152394321361838e+00
5.937450000000000000e+08,6.428146981267614246e-02,1.396124356023646262e+00
5.944800000000000000e+08,6.466115256245258403e-02,1.404076055859329486e+00
5.952150000000000000e+08,6.550627571353768996e-02,1.411681145065696308e+00
5.959500000000000000e+08,6.651600617354143374e-02,1.418750896718917520e+00
5.966850000000000000e+08,6.733490858923878164e-02,1.425299677220880579e+00
5.974200000000000000e+08,6.767606742406591380e-02,1.431540626464499644e+00
5.981550000000000000e+08,6.742047978052216617e-02,1.437813362742373258e+00
5.988900000000000000e+08,6.665890471353531910e-02,1.444468846106827575e+00
5.996250000000000000e+08,6.566239098803823560e-02,1.451751039052185055e+00
6.003600000000000000e+08,6.479233233064184139e-02,1.459715656466389344e+00
6.010950000000000000e+08,6.438144911815303628e-02,1.468213009504820477e+00
6.018300000000000000e+08,6.462647356234840768e-02,1.476939585422174295e+00
6.025650000000000000e+08,6.552852303404797796e-02,1.485539496494781675e+00
6.033000000000000000e+08,6.690016291040222496e-02,1.493720356230788360e+00
6.040350000000000000e+08,6.843503752136885498e-02,1.501343982325592963e+00
6.047700000000000000e+08,6.981464808066453753e-02,1.508461767100118145e+00
6.055050000000000000e+08,7.081461676460090726e-02,1.515284201245788109e+00
6.062400000000000000e+08,7.137372874124948974e-02,1.522097040201603413e+00
6.069750000000000000e+08,7.160277199994689867e-02,1.529154940933202811e+00
6.077100000000000000e+08,7.173178242439871843e-02,1.536590662099362570e+00
6.084450000000000000e+08,7.201603753459273616e-02,1.544371661042498456e+00
6.091800000000000000e+08,7.263533637219968253e-02,1.552318548342074278e+00
6.099150000000000000e+08,7.362288884954820700e-02,1.560177697624969495e+00
6.106500000000000000e+08,7.484912940602138354e-02,1.567721209148188022e+00
6.113850000000000000e+08,7.606602445324664452e-02,1.574837984089052068e+00
6.121200000000000000e+08,7.699592723616299761e-02,1.581583028933016388e+00
6.128550000000000000e+08,7.743323283249825550e-02,1.588167010694307768e+00
6.135900000000000000e+08,7.732250353787088748e-02,1.594889296095461484e+00
6.143250000000000000e+08,7.678499495172599887e-02,1.602037777659236051e+00
6.150600000000000000e+08,7.608370950173511116e-02,1.609790609173726184e+00
6.157950000000000000e+08,7.553876152086382023e-02,1.618154352592583889e+00
6.165300000000000000e+08,7.542225502972987883e-02,1.626960266711880099e+00
6.172650000000000000e+08,7.586895517730563032e-02,1.635920170117914907e+00
6.180000000000000000e+08,7.683344235166482405e-02,1.644722675906653553e+00
6.187350000000000000e+08,7.810828620978782499e-02,1.653136763547560006e+00
6.194700000000000000e+08,7.939673604253323635e-02,1.661087289400975164e+00
6.202050000000000000e+08,8.041473513026729802e-02,1.668676858700946619e+00
6.209400000000000000e+08,8.098713563418633021e-02,1.676147073884135086e+00
6.216750000000000000e+08,8.110524481000429275e-02,1.683793108446830722e+00
6.224100000000000000e+08,8.092648835947285901e-02,1.691861538394409337e+00
6.231450000000000000e+08,8.071721650077971766e-02,1.700466800220912900e+00
6.238800000000000000e+08,8.075933695636108856e-02,1.709554695542917280e+00
6.246150000000000000e+08,8.125363844847177663e-02,1.718924621316910928e+00
6.253500000000000000e+08,8.225323900754304141e-02,1.728301685274404864e+00
6.260850000000000000e+08,8.364957989552246342e-02,1.737432759799007354e+00
6.268200000000000000e+08,8.521480061549494001e-02,1.746172668056987787e+00
6.275550000000000000e+08,8.668467879753452565e-02,1.754530643078042518e+00
6.282900000000000000e+08,8.785237994598557587e-02,1.762661467605128207e+00
6.290250000000000000e+08,8.863983052794453810e-02,1.770805281425849254e+00
6.297600000000000000e+08,8.912176658302327359e-02,1.779198072394927888e+00
6.304950000000000000e+08,8.949447903038773577e-02,1.787985000058939677e+00
6.312300000000000000e+08,9.000092091545666695e-02,1.797167389998961529e+00
6.319650000000000000e+08,9.083917598575194652e-02,1.806602047097775054e+00
6.327000000000000000e+08,9.208694965160056645e-02,1.816052903430692922e+00
6.334350000000000000e+08,9.366888257986022426e-02,1.825276569265793736e+00
6.341700000000000000e+08,9.537830385579640358e-02,1.834111517840239403e+00
6.349050000000000000e+08,9.694589973776067404e-02,1.842539437231971444e+00
6.356400000000000000e+08,9.813132844527590326e-02,1.850697070989175241e+00
6.363750000000000000e+08,9.880576771773497136e-02,1.858834222347504506e+00
6.371100000000000000e+08,9.899656131163994677e-02,1.867232460220791701e+00
6.378450000000000000e+08,9.887843618500628817e-02,1.876112805548776130e+00
6.385800000000000000e+08,9.871448993032935770e-02,1.885564437812969674e+00
6.393150000000000000e+08,9.876764994300009370e-02,1.895518953462133060e+00
6.400500000000000000e+08,9.921342006221377241e-02,1.905778676378755199e+00
6.407850000000000000e+08,1.000840050089971678e-01,1.916088688547804786e+00
6.415200000000000000e+08,1.012627431768941544e-01,1.926227203327643300e+00
6.422550000000000000e+08,1.025301766018339028e-01,1.936082790387001262e+00
6.429900000000000000e+08,1.036451687010924022e-01,1.945691794628670701e+00
6.437250000000000000e+08,1.044324254134773172e-01,1.955223339293352236e+00
6.444600000000000000e+08,1.048457489602210163e-01,1.964917674777281853e+00
6.451950000000000000e+08,1.049850583086653494e-01,1.974999911784646178e+00
6.459300000000000000e+08,1.050615741835681793e-01,1.985599640221713535e+00
6.466650000000000000e+08,1.053237843078299457e-01,1.996704628167535356e+00
6.474000000000000000e+08,1.059704348391511675e-01,2.008164617694486065e+00
6.481350000000000000e+08,1.070811017833538797e-01,2.019743579909457409e+00
6.488700000000000000e+08,1.085885077806709037e-01,2.031201898463697919e+00
6.496050000000000000e+08,1.103020278836909784e-01,2.042379665406347300e+00
6.503400000000000000e+08,1.119739494885270276e-01,2.053252070802824125e+00
6.510750000000000000e+08,1.133852085065843590e-01,2.063937743017444593e+00
6.518100000000000000e+08,1.144206463143325747e-01,2.074657396541618848e+00
6.525450000000000000e+08,1.151076430453439603e-01,2.085657513963751430e+00
6.532800000000000000e+08,1.156049444043123486e-01,2.097125931739174387e+00
6.540150000000000000e+08,1.161460219566366053e-01,2.109128842777157509e+00
6.547500000000000000e+08,1.169571765484366949e-01,2.121590990936291110e+00
6.554850000000000000e+08,1.181792357150066308e-01,2.134325537645888726e+00
6.562200000000000000e+08,1.198201714417429370e-01,2.147102681941764235e+00
6.569550000000000000e+08,1.217549423869322828e-01,2.159732695603858055e+00
6.576900000000000000e+08,1.237722750511904418e-01,2.172134190863315606e+00
6.584250000000000000e+08,1.256517193097642093e-01,2.184363765768977839e+00
6.591600000000000000e+08,1.272438098572059306e-01,2.196596779876083261e+00
6.598950000000000000e+08,1.285251803325531961e-01,2.209066157527913798e+00
6.606300000000000000e+08,1.296093572399793226e-01,2.221980797577411071e+00
6.613650000000000000e+08,1.307095738199060830e-01,2.235452221017112162e+00
6.621000000000000000e+08,1.320667554470188465e-01,2.249455049602159473e+00
6.628350000000000000e+08,1.338679022627500548e-01,2.263834925380780572e+00
6.635700000000000000e+08,1.361832465971160311e-01,2.278360856968498549e+00
6.643050000000000000e+08,1.389438102759837368e-01,2.292803570072946329e+00
6.650400000000000000e+08,1.419667978828171029e-01,2.307012569650009670e+00
6.657750000000000000e+08,1.450196125214615328e-01,2.320965280660241881e+00
6.665100000000000000e+08,1.478999338938898900e-01,2.334771529289628944e+00
6.672450000000000000e+08,1.505038679973685345e-01,2.348632297674507985e+00
6.679800000000000000e+08,1.528585500603555636e-01,2.362767662337217356e+00
6.687150000000000000e+08,1.551082164954149800e-01,2.377339500010556606e+00
6.694500000000000000e+08,1.574591804885402957e-01,2.392396161725232062e+00
6.701850000000000000e+08,1.601035274573003597e-01,2.407858356855918647e+00
6.709200000000000000e+08,1.631486400826107075e-01,2.423550846083191157e+00
6.716550000000000000e+08,1.665773914135258993e-01,2.439268429135705407e+00
6.723900000000000000e+08,1.702529156658182108e-01,2.454852766589815438e+00
6.731250000000000000e+08,1.739661631680725906e-01,2.470252899446709005e+00
6.738600000000000000e+08,1.775094451140108442e-01,2.485548142815226402e+00
6.745950000000000000e+08,1.807500852514017375e-01,2.500925283573264490e+00
6.753300000000000000e+08,1.836782952132730296e-01,2.516618079755611692e+00
6.760650000000000000e+08,1.864124930566671834e-01,2.532830299651557038e+00
6.768000000000000000e+08,1.891602829110792805e-01,2.549669272521383867e+00
6.775350000000000000e+08,1.921488878977202497e-01,2.567113134941624519e+00
6.782700000000000000e+08,1.955494714948187995e-01,2.585023036400109664e+00
6.790050000000000000e+08,1.994217914054106366e-01,2.603195775717985327e+00
6.797400000000000000e+08,2.036983866778745988e-01,2.621438234229974906e+00
6.804750000000000000e+08,2.082136043158412941e-01,2.639637439210964942e+00
6.812100000000000000e+08,2.127670806118438507e-01,2.657801698709244320e+00
6.819450000000000000e+08,2.171992452422251973e-01,2.676058416109110993e+00
6.826800000000000000e+08,2.214522049982797502e-01,2.694609393118862162e+00
6.834150000000000000e+08,2.255944862229538883e-01,2.713659365127932599e+00
6.841500000000000000e+08,2.298008004451496111e-01,2.733342932540272496e+00
6.848850000000000000e+08,2.342937832264504194e-01,2.753675628033431799e+00
6.856200000000000000e+08,2.392679725152677406e-01,2.774546408276767462e+00
6.863550000000000000e+08,2.448224796335993769e-01,2.795754396215329507e+00
6.870900000000000000e+08,2.509257625186786522e-01,2.817077318364116678e+00
6.878250000000000000e+08,2.574247692422345635e-01,2.838348116122821452e+00
6.885600000000000000e+08,2.640953748070057894e-01,2.859513409133998874e+00
6.892950000000000000e+08,2.707167796451334096e-01,2.880653785343454398e+00
6.900300000000000000e+08,2.771442876916496156e-01,2.901959114610784596e+00
6.907650000000000000e+08,2.833555090234640139e-01,2.923667666062635284e+00
6.915000000000000000e+08,2.894543468491019844e-01,2.945990328183743401e+00
6.922350000000000000e+08,2.956318829323688613e-01,2.969046292441396950e+00
6.929700000000000000e+08,3.020982813896539998e-01,2.992832397668307109e+00
6.937050000000000000e+08,3.090098249677704079e-01,3.017236448825133088e+00
6.944400000000000000e+08,3.164167315433938921e-01,3.042089430031919672e+00
6.951750000000000000e+08,3.242500188423027563e-01,3.067238001692880633e+00
6.959100000000000000e+08,3.323520148298983456e-01,3.092611656759159278e+00
6.966450000000000000e+08,3.405398873202553078e-01,3.118260785013911907e+00
6.973800000000000000e+08,3.486800270039422944e-01,3.144351992712727917e+00
6.981150000000000000e+08,3.567472477170133272e-01,3.171121874256061179e+00
6.988500000000000000e+08,3.648479304657236133e-01,3.198804900350688207e+00
6.995850000000000000e+08,3.731986591397605801e-01,3.227560136516118394e+00
7.003200000000000000e+08,3.820672435367005182e-01,3.257421981909817355e+00
7.010550000000000000e+08,3.916959445007571761e-01,3.288291891484269147e+00
7.017900000000000000e+08,4.022327538617054832e-01,3.319974036893977409e+00
7.025250000000000000e+08,4.136937448391063699e-01,3.352242954575650025e+00
7.032600000000000000e+08,4.259688811040514556e-01,3.384920515838605759e+00
7.039950000000000000e+08,4.388689527048564298e-01,3.417936609484758304e+00
7.047300000000000000e+08,4.521975095824127266e-01,3.451353665906538026e+00
7.054650000000000000e+08,4.658234487573185145e-01,3.485347564070046644e+00
7.062000000000000000e+08,4.797300388497049428e-01,3.520152290646870075e+00
7.069350000000000000e+08,4.940245433527268859e-01,3.555987877772778472e+00
7.076700000000000000e+08,5.089062861352003919e-01,3.592996471902421884e+00
7.084050000000000000e+08,5.246052082257636195e-01,3.631208122304716124e+00
7.091400000000000000e+08,5.413127872902695481e-01,3.670547286256560682e+00
7.098750000000000000e+08,5.591293423509047233e-01,3.710876914804627891e+00
7.106100000000000000e+08,5.780456635520909714e-01,3.752064219843569415e+00
7.113450000000000000e+08,5.979648501509930991e-01,3.794045140474009425e+00
7.120800000000000000e+08,6.187564302147949835e-01,3.836865401862974423e+00
7.128150000000000000e+08,6.403239927248878249e-01,3.880684439253955453e+00
7.135500000000000000e+08,6.626633263992930400e-01,3.925741358644629919e+00
7.142850000000000000e+08,6.858917701009360490e-01,3.972295032609526544e+00
7.150200000000000000e+08,7.102397194313129214e-01,4.020558932292130905e+00
7.157550000000000000e+08,7.360083267508852334e-01,4.070652524018028018e+00
7.164900000000000000e+08,7.635087683868719832e-01,4.122584765789889083e+00
7.172250000000000000e+08,7.930041571643717813e-01,4.176273825816424257e+00
7.179600000000000000e+08,8.246734656119439899e-01,4.231594727059572847e+00
7.186950000000000000e+08,8.586085489844584862e-01,4.288437516310461106e+00
7.194300000000000000e+08,8.948436048515391317e-01,4.346755781765505589e+00
7.201650000000000000e+08,9.334053560363195778e-01,4.406589637815532257e+00
7.209000000000000000e+08,9.743657105037022426e-01,4.468056938813356638e+00
7.216350000000000000e+08,1.017878787818138786e+00,4.531317936584128958e+00
7.223700000000000000e+08,1.064190771160217208e+00,4.596527756397112086e+00
7.231050000000000000e+08,1.113621526142323681e+00,4.663794722321390473e+00
7.238400000000000000e+08,1.166527445046945166e+00,4.733159543555866655e+00
7.245750000000000000e+08,1.223261719035221962e+00,4.804601943097433825e+00
7.253100000000000000e+08,1.284148855165217151e+00,4.878070662213110253e+00
7.260450000000000000e+08,1.349484652422955344e+00,4.953523828686306807e+00
7.267800000000000000e+08,1.419563186409979583e+00,5.030962657142534766e+00
7.275150000000000000e+08,1.494722207556645088e+00,5.110443751532932843e+00
7.282500000000000000e+08,1.575391449790492393e+00,5.192063001823520985e+00
7.289850000000000000e+08,1.662127201606357296e+00,5.275914343858207900e+00
7.297200000000000000e+08,1.755621530167364330e+00,5.362035681043252566e+00
7.304550000000000000e+08,1.856683917711534848e+00,5.450358691446984594e+00
7.311900000000000000e+08,1.966203308236142311e+00,5.540677392121883926e+00
7.319250000000000000e+08,2.085105880765678599e+00,5.632642839000734369e+00
7.326600000000000000e+08,2.214325537819766154e+00,5.725780904018689554e+00
7.333950000000000000e+08,2.354799442768885864e+00,5.819520451587148813e+00
7.341300000000000000e+08,2.507491539056180940e+00,5.913213896778691137e+00
7.348650000000000000e+08,2.673436098769955915e+00,6.006133010734183486e+00
7.356000000000000000e+08,2.853784763193637275e+00,6.097429690767187438e+00
7.363350000000000000e+08,3.049837224998676266e+00,6.186061861834924791e+00
7.370700000000000000e+08,3.263038737197970995e+00,6.270695059089618439e+00
7.378050000000000000e+08,3.494935765943438355e+00,6.349596925274459736e+00
7.385400000000000000e+08,3.747091166903389947e+00,6.420542605665144009e+00
7.392750000000000000e+08,4.020968333240811710e+00,6.480743889818234571e+00
7.400100000000000000e+08,4.317796631401382257e+00,6.526806333012358685e+00
7.407450000000000000e+08,4.638426873511904525e+00,6.554710433043779538e+00
7.414800000000000000e+08,4.983176893663464391e+00,6.559809361416317763e+00
7.422150000000000000e+08,5.351657140231216303e+00,6.536839593381085223e+00
7.429500000000000000e+08,5.742559573576367704e+00,6.479952477514745901e+00
7.436850000000000000e+08,6.153395037964516590e+00,6.382791814733339564e+00
7.444200000000000000e+08,6.580178060053091471e+00,6.238659584884620912e+00
7.451550000000000000e+08,7.017084169835311691e+00,6.040821838771043950e+00
7.458900000000000000e+08,7.456139825180213343e+00,5.783001712961017837e+00
7.466250000000000000e+08,7.887040790356802944e+00,5.460080178040017884e+00
7.473600000000000000e+08,8.297218910729791119e+00,5.068975114564594264e+00
7.480950000000000000e+08,8.672274318347234612e+00,4.609600426095037840e+00
7.488300000000000000e+08,8.996846180263052162e+00,4.085734244381142410e+00
7.495650000000000000e+08,9.255904995449366623e+00,3.505574830507408812e+00
7.503000000000000000e+08,9.436325969019335957e+00,2.881765701979162042e+00
7.510350000000000000e+08,9.528481742507304730e+00,2.230750226175237216e+00
7.517700000000000000e+08,9.527524630719925725e+00,1.571466005395682375e+00
7.525050000000000000e+08,9.434057052799259324e+00,9.235695142828395099e-01
7.532400000000000000e+08,9.254022128917583245e+00,3.055241565784458935e-01
7.539750000000000000e+08,8.997843494694258482e+00,-2.670713312671249007e-01
7.547100000000000000e+08,8.679029995821686327e+00,-7.826128202783678711e-01
7.554450000000000000e+08,8.312567799247403855e+00,-1.233939370300824123e+00
7.561800000000000000e+08,7.913420478468995434e+00,-1.618140818225688227e+00
7.569150000000000000e+08,7.495366641279774811e+00,-1.935898788707303586e+00
7.576500000000000000e+08,7.070274427466891609e+00,-2.190590902124177841e+00
7.583850000000000000e+08,6.647793210141834663e+00,-2.387369223243608563e+00
7.591200000000000000e+08,6.235366072529633819e+00,-2.532359405492742965e+00
7.598550000000000000e+08,5.838439183122506648e+00,-2.632049645249785907e+00
7.605900000000000000e+08,5.460756019686527019e+00,-2.692873459424447447e+00
7.613250000000000000e+08,5.104658204840878177e+00,-2.720949879943609151e+00
7.620600000000000000e+08,4.771353651516575312e+00,-2.721930296132466065e+00
7.627950000000000000e+08,4.461144507746007015e+00,-2.700907005915303749e+00
7.635300000000000000e+08,4.173625732741807148e+00,-2.662355399254934252e+00
7.642650000000000000e+08,3.907869320412475034e+00,-2.610100345341197059e+00
7.650000000000000000e+08,3.662602723816120509e+00,-2.547310716122872076e+00
7.657350000000000000e+08,3.436378758410567613e+00,-2.476530421655674719e+00
7.664700000000000000e+08,3.227724295525756126e+00,-2.399749945767115200e+00
7.672050000000000000e+08,3.035251005959386905e+00,-2.318512329656419180e+00
7.679400000000000000e+08,2.857715132407978587e+00,-2.234036757995300881e+00
7.686750000000000000e+08,2.694023490694597456e+00,-2.147336214800914078e+00
7.694100000000000000e+08,2.543195854931886934e+00,-2.059306216326243888e+00
7.701450000000000000e+08,2.404304757736077214e+00,-1.970769718098842160e+00
7.708800000000000000e+08,2.276418465710927208e+00,-1.882476414723407654e+00
7.716150000000000000e+08,2.158569611736009808e+00,-1.795068427266008237e+00
7.723500000000000000e+08,2.049761637486989585e+00,-1.709034169526718161e+00
7.730850000000000000e+08,1.949011209046976223e+00,-1.624674721502767261e+00
7.738200000000000000e+08,1.855411748889362666e+00,-1.542101480859684681e+00
7.745550000000000000e+08,1.768195506078783286e+00,-1.461272088585087614e+00
7.752900000000000000e+08,1.686771735857758747e+00,-1.382057614472406604e+00
7.760250000000000000e+08,1.610726498370320003e+00,-1.304322512022657810e+00
7.767600000000000000e+08,1.539782556439774908e+00,-1.227993837865978710e+00
7.774950000000000000e+08,1.473731349788944156e+00,-1.153099370323299233e+00
7.782300000000000000e+08,1.412358385103024361e+00,-1.079764403954281304e+00
7.789650000000000000e+08,1.355385436115499775e+00,-1.008170578622354263e+00
7.797000000000000000e+08,1.302447091031820658e+00,-9.384924417304580935e-01
7.804350000000000000e+08,1.253107512796749257e+00,-8.708343773965200318e-01
7.811700000000000000e+08,1.206909804525216900e+00,-8.051898028906739890e-01
7.819050000000000000e+08,1.163439654052043748e+00,-7.414364704011980889e-01
7.826400000000000000e+08,1.122380556238871563e+00,-6.793691173536982042e-01
7.833750000000000000e+08,1.083541305388835196e+00,-6.187578976857528446e-01
7.841100000000000000e+08,1.046846378129214994e+00,-5.594123802441927085e-01
7.848450000000000000e+08,1.012292800094248379e+00,-5.012293446082810577e-01
7.855800000000000000e+08,9.798885851310668027e-01,-4.442085745274553243e-01
7.863150000000000000e+08,9.495939070349159739e-01,-3.884321506714940031e-01
7.870500000000000000e+08,9.212848236724379136e-01,-3.340153731312288099e-01
7.877850000000000000e+08,8.947512357350415613e-01,-2.810470282375631679e-01
7.885200000000000000e+08,8.697287542029825680e-01,-2.295400246945213107e-01
7.892550000000000000e+08,8.459524584653893564e-01,-1.794094339996535337e-01
7.899900000000000000e+08,8.232131668434425897e-01,-1.304851556885545383e-01
7.907250000000000000e+08,8.013963067177364286e-01,-8.255424666594719796e-02
7.914600000000000000e+08,7.804898823584586198e-01,-3.541766344589895865e-02
7.921950000000000000e+08,7.605590876526209243e-01,1.105865331425375658e-02
7.929300000000000000e+08,7.416968707152996609e-01,5.691613722127836922e-02
7.936650000000000000e+08,7.239680859405192015e-01,1.021086838167013372e-01
7.944000000000000000e+08,7.073668910585857450e-01,1.465381116270412509e-01
7.951350000000000000e+08,6.918021466530683838e-01,1.901069756166677005e-01
7.958700000000000000e+08,6.771155576298568679e-01,2.327697313666927947e-01
7.966050000000000000e+08,6.631257062597863960e-01,2.745639812458824380e-01
7.973400000000000000e+08,6.496820132141616355e-01,3.156106711200780679e-01
7.980750000000000000e+08,6.367091956634328698e-01,3.560831258399075328e-01
7.988100000000000000e+08,6.242261711241479105e-01,3.961558435638664055e-01
7.995450000000000000e+08,6.123323829162614640e-01,4.359511337012724197e-01
8.002800000000000000e+08,6.011660033272764325e-01,4.755024655185154936e-01
8.010150000000000000e+08,5.908483494202856345e-01,5.147475465481649026e-01
8.017500000000000000e+08,5.814336653143001854e-01,5.535537698965942166e-01
8.024850000000000000e+08,5.728815426357594109e-01,5.917674234732479555e-01
8.032200000000000000e+08,5.650613831549481381e-01,6.292698592177821126e-01
8.039550000000000000e+08,5.577872277723604499e-01,6.660214876654600991e-01
8.046900000000000000e+08,5.508708331026852534e-01,7.020787606718865703e-01
8.054250000000000000e+08,5.441746806255894908e-01,7.375787183660246216e-01
8.061600000000000000e+08,5.376467947596409447e-01,7.726969249448022437e-01
8.068950000000000000e+08,5.313257470823378181e-01,8.075937739758980438e-01
8.076300000000000000e+08,5.253147395276045462e-01,8.423680037582145230e-01
8.083650000000000000e+08,5.197344753393476902e-01,8.770334940077623154e-01
8.091000000000000000e+08,5.146718364433341408e-01,9.115270359874926287e-01
8.098350000000000000e+08,5.101426528290432527e-01,9.457437708803599907e-01
8.105700000000000000e+08,5.060816862074487554e-01,9.795872523657532804e-01
8.113050000000000000e+08,5.023632146230140316e-01,1.013016001058770321e+00
8.120400000000000000e+08,4.988447215446503158e-01,1.046069728598443938e+00
8.127750000000000000e+08,4.954179664765413493e-01,1.078865642969987659e+00
8.135100000000000000e+08,4.920490270610078376e-01,1.111565873809241767e+00
8.142450000000000000e+08,4.887927154541263364e-01,1.144327350708434610e+00
8.149800000000000000e+08,4.857757636905982723e-01,1.177251797170245418e+00
8.157150000000000000e+08,4.831541839171843433e-01,1.210353620719201606e+00
8.164500000000000000e+08,4.810593591240384104e-01,1.243557336323936946e+00
8.171850000000000000e+08,4.795514958493117263e-01,1.276725918015898076e+00
8.179200000000000000e+08,4.785966597980898518e-01,1.309710717797432977e+00
8.186550000000000000e+08,4.780755705818312551e-01,1.342406055528920117e+00
8.193900000000000000e+08,4.778214386454861518e-01,1.374789865896202778e+00
8.201250000000000000e+08,4.776741361344967185e-01,1.406936483111496106e+00
8.208600000000000000e+08,4.775323479282101435e-01,1.438997149502624584e+00
8.215950000000000000e+08,4.773860150257159263e-01,1.471154886081437407e+00
8.223300000000000000e+08,4.773181514483178511e-01,1.503569137573469439e+00
8.230650000000000000e+08,4.774756463331288892e-01,1.536329048478514148e+00
8.238000000000000000e+08,4.780192871598280546e-01,1.569431149719828555e+00
8.245350000000000000e+08,4.790702669651481505e-01,1.602788738111854627e+00
8.252700000000000000e+08,4.806714636225212778e-01,1.636269298969272201e+00
8.260050000000000000e+08,4.827765087665379928e-01,1.669746749592890600e+00
8.267400000000000000e+08,4.852699728693780079e-01,1.703150343457524141e+00
8.274750000000000000e+08,4.880112451385029693e-01,1.736493424050136847e+00
8.282100000000000000e+08,4.908865796806730075e-01,1.769872347681543223e+00
8.289450000000000000e+08,4.938510939466472238e-01,1.803436323354916659e+00
8.296800000000000000e+08,4.969461547973489379e-01,1.837339023950515182e+00
8.304150000000000000e+08,5.002862831558736456e-01,1.871689091276779626e+00
8.311500000000000000e+08,5.040203934410930620e-01,1.906516915304487192e+00
8.318850000000000000e+08,5.082811121215368155e-01,1.941769261757706255e+00
8.326200000000000000e+08,5.131399890255359253e-01,1.977333528103507154e+00
8.333550000000000000e+08,5.185842557830335764e-01,2.013083071222698806e+00
8.340900000000000000e+08,5.245232058208959547e-01,2.048927759026390572e+00
8.348250000000000000e+08,5.308219344927672667e-01,2.084852148570300212e+00
8.355600000000000000e+08,5.373506729022057282e-01,2.120928056923418126e+00
8.362950000000000000e+08,5.440325612583731818e-01,2.157297238503439019e+00
8.370300000000000000e+08,5.508733033478205865e-01,2.194130301269807681e+00
8.377650000000000000e+08,5.579625130018143198e-01,2.231576250395164163e+00
8.385000000000000000e+08,5.654464720250189647e-01,2.269720255222699379e+00
8.392350000000000000e+08,5.734819852195731649e-01,2.308564283643318227e+00
8.399700000000000000e+08,5.821875526038513549e-01,2.348037201636572924e+00
8.407050000000000000e+08,5.916089242317654762e-01,2.388030638470564071e+00
8.414400000000000000e+08,6.017110089438172382e-01,2.428447968027462434e+00
8.421750000000000000e+08,6.123988823610558851e-01,2.469249245933984316e+00
8.429100000000000000e+08,6.235604945132987575e-01,2.510476407778613250e+00
8.436450000000000000e+08,6.351161272304987060e-01,2.552249952421962398e+00
8.443800000000000000e+08,6.470573151360916597e-01,2.594738303826160220e+00
8.451150000000000000e+08,6.594616418490523158e-01,2.638110595804759484e+00
8.458500000000000000e+08,6.724782700638114452e-01,2.682489417019786160e+00
8.465850000000000000e+08,6.862893019300347897e-01,2.727920058435919781e+00
8.473200000000000000e+08,7.010605053987933877e-01,2.774367031223843760e+00
8.480550000000000000e+08,7.168986412397955199e-01,2.821739109571072657e+00
8.487900000000000000e+08,7.338303213703530892e-01,2.869934229942911585e+00
8.495250000000000000e+08,7.518098513966293694e-01,2.918888686658058340e+00
8.502600000000000000e+08,7.707534618660255576e-01,2.968613572180258675e+00
8.509950000000000000e+08,7.905881853647849233e-01,3.019205825448649794e+00
8.517300000000000000e+08,8.112985521675551981e-01,3.070830052532680376e+00
8.524650000000000000e+08,8.329550294761155493e-01,3.123677432050016911e+00
8.532000000000000000e+08,8.557144764050298447e-01,3.177915986813859117e+00
8.539350000000000000e+08,8.797926289285838974e-01,3.233649507077690721e+00
8.546700000000000000e+08,9.054183669445307059e-01,3.290899397022402528e+00
8.554050000000000000e+08,9.327858546455082278e-01,3.349615744708461129e+00
8.561400000000000000e+08,9.620213949200077108e-01,3.409713772801963749e+00
8.568750000000000000e+08,9.931767626541011529e-01,3.471123030509513097e+00
8.576100000000000000e+08,1.026251650280619154e+00,3.533832262920195699e+00
8.583450000000000000e+08,1.061237818714059200e+00,3.597914356808507907e+00
8.590800000000000000e+08,1.098170051478809972e+00,3.663522614303584835e+00
8.598150000000000000e+08,1.137166653680417028e+00,3.730859502215547074e+00
8.605500000000000000e+08,1.178445861600362354e+00,3.800128553471312287e+00
8.612850000000000000e+08,1.222312904300171255e+00,3.871485945543728491e+00
8.620200000000000000e+08,1.269122689392188308e+00,3.945008399040065061e+00
8.627550000000000000e+08,1.319231616789433570e+00,4.020688375266155745e+00
8.634900000000000000e+08,1.372955899152147774e+00,4.098458068389231990e+00
8.642250000000000000e+08,1.430551655007178180e+00,4.178233662834193396e+00
8.649600000000000000e+08,1.492224673616603381e+00,4.259964202705798009e+00
8.656950000000000000e+08,1.558167650426313111e+00,4.343667634897936836e+00
8.664300000000000000e+08,1.628613304607094081e+00,4.429440764000684538e+00
8.671650000000000000e+08,1.703886334360428245e+00,4.517438595324110295e+00
8.679000000000000000e+08,1.784437546471030256e+00,4.607828872287463184e+00
8.686350000000000000e+08,1.870849634707458575e+00,4.700735983255603045e+00
8.693700000000000000e+08,1.963813904440476099e+00,4.796191903667217815e+00
