f_Hz,ReZ11,ImZ11,ReZ21,ImZ21,ReZ22,ImZ22,ReZ12,ImZ12
7.929300000000000000e+08,3.803990406030938742e-01,6.515818243975980417e-01,-2.472043503388116903e-01,1.475924497086232634e+00,2.701363482232853608e-01,-5.795667459154035805e-01,-2.504631898348376184e-01,1.470933449371674362e+00
7.936650000000000000e+08,3.686724874633198201e-01,6.831302548176908518e-01,-2.384784462462025134e-01,1.453800420196149634e+00,2.615824302724219508e-01,-5.549637061238029689e-01,-2.418951897267131446e-01,1.448935734144498388e+00
7.944000000000000000e+08,3.583395159744228176e-01,7.162716863599424277e-01,-2.313273269303077195e-01,1.431391094430593425e+00,2.545898011300394836e-01,-5.301534347280026926e-01,-2.348321474635006734e-01,1.426677213937546096e+00
7.951350000000000000e+08,3.497603918845244575e-01,7.506902266713224581e-01,-2.258292300423112020e-01,1.409039872398087256e+00,2.492216465223429656e-01,-5.054728821204124145e-01,-2.293497960062366170e-01,1.404483231393695020e+00
7.958700000000000000e+08,3.432110017383547262e-01,7.859979182534565512e-01,-2.219784090040633484e-01,1.387096030203562425e+00,2.454590947861394201e-01,-4.812620538371981116e-01,-2.254442523112105690e-01,1.382685464954307886e+00
7.966050000000000000e+08,3.388695088628902452e-01,8.217558334898709127e-01,-2.196871647780357650e-01,1.365895287361542421e+00,2.432036872401122929e-01,-4.578450357628138234e-01,-2.230336422305480570e-01,1.361603442745961789e+00
7.973400000000000000e+08,3.368080493236225714e-01,8.574974074472466734e-01,-2.187921864761820656e-01,1.345741578819501072e+00,2.422840555552807917e-01,-4.355122875969825169e-01,-2.219638404441321988e-01,1.341527113315712061e+00
7.980750000000000000e+08,3.369897720531775942e-01,8.927528655686788328e-01,-2.190647425051815977e-01,1.326890974140497947e+00,2.424663748417907605e-01,-4.145050954120876319e-01,-2.220179451811792881e-01,1.322701348042830238e+00
7.988100000000000000e+08,3.392712900943867238e-01,9.270735848650054622e-01,-2.202240977728292803e-01,1.309538502060999310e+00,2.434679834637798745e-01,-3.950029537038421412e-01,-2.229289323739629125e-01,1.305313141382394404e+00
7.995450000000000000e+08,3.434103795978925566e-01,9.600552489678710888e-01,-2.219534004954612783e-01,1.293808478241480930e+00,2.449734104778175103e-01,-3.771144939721214340e-01,-2.243947838422721552e-01,1.289482133956303844e+00
8.002800000000000000e+08,3.490785426111441270e-01,9.913587162673637154e-01,-2.239171847862010956e-01,1.279748756227051310e+00,2.466519349149140505e-01,-3.608723947545212640e-01,-2.260952648228654882e-01,1.275254913616062913e+00
8.010150000000000000e+08,3.558778411594842317e-01,1.020727615209695349e+00,-2.257795729801041207e-01,1.267329131176238688e+00,2.481757241224204491e-01,-3.462325026520312043e-01,-2.277094437712910424e-01,1.262603355866267263e+00
8.017500000000000000e+08,3.633612171401578994e-01,1.048001812232974839e+00,-2.272222358557951238e-01,1.256443926962015789e+00,2.492375671295741224e-01,-3.330771727064490983e-01,-2.289330079890057601e-01,1.251427054270260353e+00
8.024850000000000000e+08,3.710553408451393032e-01,1.073126066903128617e+00,-2.279611817410775454e-01,1.246918594437034233e+00,2.495672384862338278e-01,-3.212226093745699229e-01,-2.294944374728372927e-01,1.241559672809343429e+00
8.032200000000000000e+08,3.784848888882296758e-01,1.096153395721261692e+00,-2.277614995725421310e-01,1.238519948065420762e+00,2.489456009772662570e-01,-3.104297684371099542e-01,-2.291691596171182010e-01,1.232778837079931522e+00
8.039550000000000000e+08,3.851970506173892916e-01,1.117242908279632463e+00,-2.264492784005416592e-01,1.230969477895653252e+00,2.472156813732249991e-01,-3.004181792164776765e-01,-2.277909190343852530e-01,1.224818982827703406e+00
8.046900000000000000e+08,3.907850125002256814e-01,1.136652150302981390e+00,-2.239200668562675023e-01,1.223959004230572800e+00,2.442901270715335249e-01,-2.908818795605762064e-01,-2.252597558076552264e-01,1.217386412333737455e+00
8.054250000000000000e+08,3.949091834166102988e-01,1.154724276057999433e+00,-2.201434178978781686e-01,1.217167805072166153e+00,2.401546637659890959e-01,-2.815065360649273707e-01,-2.215461836167962328e-01,1.210175684336558088e+00
8.061600000000000000e+08,3.973150081416669255e-01,1.171870661252909729e+00,-2.151632798501533772e-01,1.210280253431410991e+00,2.348674117590003052e-01,-2.719867589451055445e-01,-2.166913840502573685e-01,1.202886391675900057e+00
8.068950000000000000e+08,3.978463741712599533e-01,1.188549836805007587e+00,-2.090942330796473347e-01,1.203002963351043730e+00,2.285541648634581702e-01,-2.620426204923924085e-01,-2.108034696589370927e-01,1.195239368849993378e+00
8.076300000000000000e+08,3.964538441805469660e-01,1.205243852072735544e+00,-2.021138174090538475e-01,1.195080467085839260e+00,2.213999734031044941e-01,-2.514344485450815125e-01,-2.040500990882760379e-01,1.186991420387765839e+00
8.083650000000000000e+08,3.931972310562959483e-01,1.222433342864765571e+00,-1.944514307384391794e-01,1.186308533436695178e+00,2.136375846181396421e-01,-2.399750868191715125e-01,-1.966479364445022360e-01,1.177947766290813103e+00
8.091000000000000000e+08,3.882423559274188474e-01,1.240572668418948421e+00,-1.863744858074478927e-01,1.176544384873674964e+00,2.055334653141556445e-01,-2.275389822960119934e-01,-1.888496195761974750e-01,1.167971553929786355e+00
8.098350000000000000e+08,3.818521681534573498e-01,1.260066482942279853e+00,-1.781726727526986021e-01,1.165713268841768846e+00,1.973722523259322514e-01,-2.140676625170688518e-01,-1.809290274800049725e-01,1.156989974118765030e+00
