f_Hz,ReZ_ohm,ImZ_ohm
7.949000000000000000e+08,2.551285278127396472e-01,7.767015985212240015e-01
7.958750000000000000e+08,2.585897417646313978e-01,8.419520485885003680e-01
7.968500000000000000e+08,2.689165475896169721e-01,9.043883532407054338e-01
7.978250000000000000e+08,2.853313140121983005e-01,9.626214117928605374e-01
7.988000000000000000e+08,3.067613145353697557e-01,1.015471951418727814e+00
7.997750000000000000e+08,3.318915230049273024e-01,1.062030859436558616e+00
8.007500000000000000e+08,3.592295762598006759e-01,1.101707500017659713e+00
8.017250000000000000e+08,3.871805801624074173e-01,1.134263420948814494e+00
8.027000000000000000e+08,4.141287619257941199e-01,1.159829150233537831e+00
8.036750000000000000e+08,4.385222649684260010e-01,1.178902313931514678e+00
8.046500000000000000e+08,4.589567473668091924e-01,1.192326121292754060e+00
8.056250000000000000e+08,4.742530103854126766e-01,1.201248356358246783e+00
8.066000000000000000e+08,4.835237783886514595e-01,1.207062321199420918e+00
8.075750000000000000e+08,4.862250750834731794e-01,1.211332569583821739e+00
8.085500000000000000e+08,4.821884357272393506e-01,1.215709581865442646e+00
8.095250000000000000e+08,4.716314270279652332e-01,1.221838578063189518e+00
8.105000000000000000e+08,4.551455033491783597e-01,1.231268283723888413e+00
8.114750000000000000e+08,4.336619332443888419e-01,1.245365546587036354e+00
8.124500000000000000e+08,4.083981758514817484e-01,1.265241227293555148e+00
8.134250000000000000e+08,3.807884719089537073e-01,1.291691818856887775e+00
8.144000000000000000e+08,3.524033854691480672e-01,1.325159926756721562e+00
8.153750000000000000e+08,3.248635099534191717e-01,1.365715248764207690e+00
8.163500000000000000e+08,2.997525392288543644e-01,1.413056222310592469e+00
8.173250000000000000e+08,2.785344775560215647e-01,1.466531219360383664e+00
8.183000000000000000e+08,2.624790476337051093e-01,1.525177171085884353e+00
8.192750000000000000e+08,2.525984979737807556e-01,1.587772837733581133e+00
8.202500000000000000e+08,2.495981422224093915e-01,1.652903581500134722e+00
8.212250000000000000e+08,2.538421820395179163e-01,1.719034384340150767e+00
8.222000000000000000e+08,2.653357230845185266e-01,1.784587886553365532e+00
8.231750000000000000e+08,2.837233932756317856e-01,1.848024312744482867e+00
8.241500000000000000e+08,3.083045752854181032e-01,1.907920225155289140e+00
8.251250000000000000e+08,3.380649051964353946e-01,1.963043059577371352e+00
8.261000000000000000e+08,3.717232903756215734e-01,2.012418356244917383e+00
8.270750000000000000e+08,4.077931949084822594e-01,2.055386539048253525e+00
8.280500000000000000e+08,4.446562904972903296e-01,2.091646097694414230e+00
8.290250000000000000e+08,4.806457768832952948e-01,2.121280186532854550e+00
8.300000000000000000e+08,5.141357920955286209e-01,2.144764068685239611e+00
8.309750000000000000e+08,5.436324637563787476e-01,2.162951578959843690e+00
8.319500000000000000e+08,5.678614423694318125e-01,2.177039879283487966e+00
8.329250000000000000e+08,5.858463658801754681e-01,2.188513193830974757e+00
8.339000000000000000e+08,5.969727744650507040e-01,2.199067820547760288e+00
8.348750000000000000e+08,6.010326146972548855e-01,2.210522338999903358e+00
8.358500000000000000e+08,5.982456487735953177e-01,2.224718351690804674e+00
8.368250000000000000e+08,5.892557254404398037e-01,2.243418091800045477e+00
8.378000000000000000e+08,5.751017928904961218e-01,2.268205640134112411e+00
8.387750000000000000e+08,5.571654993900309050e-01,2.300398242660420145e+00
8.397500000000000000e+08,5.370989818193485643e-01,2.340973340737383168e+00
8.407250000000000000e+08,5.167377718091750172e-01,2.390515555123805758e+00
8.417000000000000000e+08,4.980045205490885585e-01,2.449186210729401569e+00
8.426750000000000000e+08,4.828094255118334788e-01,2.516716287611000968e+00
8.436500000000000000e+08,4.729529031381083937e-01,2.592422149359689953e+00
8.446250000000000000e+08,4.700353333123754584e-01,2.675242186845576686e+00
8.456000000000000000e+08,4.753777836295101644e-01,2.763791695520599667e+00
8.465750000000000000e+08,4.899566804877133475e-01,2.856432866788256142e+00
8.475500000000000000e+08,5.143545699800395887e-01,2.951356638449357916e+00
8.485250000000000000e+08,5.487284862621550907e-01,3.046673193143826897e+00
8.495000000000000000e+08,5.927970337984878046e-01,3.140507980936527499e+00
8.504750000000000000e+08,6.458470447007710336e-01,3.231100151578973012e+00
8.514500000000000000e+08,7.067604948739595327e-01,3.316900130960537929e+00
8.524250000000000000e+08,7.740621235690117174e-01,3.396662738347112409e+00
8.534000000000000000e+08,8.459877647182371119e-01,3.469531756011732693e+00
8.543750000000000000e+08,9.205726519662738028e-01,3.535111338447703755e+00
8.553500000000000000e+08,9.957578421820502124e-01,3.593519250542758670e+00
8.563250000000000000e+08,1.069511434886777579e+00,3.645416854295250531e+00
8.573000000000000000e+08,1.139959568143115831e+00,3.692011221215080408e+00
8.582750000000000000e+08,1.205520468092299735e+00,3.735025880615091776e+00
8.592500000000000000e+08,1.265033422009080644e+00,3.776638567060458751e+00
8.602250000000000000e+08,1.317873764168791872e+00,3.819386802373808010e+00
8.612000000000000000e+08,1.364045094751755283e+00,3.866044977845644048e+00
8.621750000000000000e+08,1.404241152121342484e+00,3.919479395525657051e+00
8.631500000000000000e+08,1.439871994307235115e+00,3.982490023444681615e+00
8.641250000000000000e+08,1.473052167760995568e+00,4.057649093306411991e+00
8.651000000000000000e+08,1.506551919300595843e+00,4.147146836000488612e+00
8.660750000000000000e+08,1.543715712173217458e+00,4.252653543946597559e+00
8.670500000000000000e+08,1.588354829448320737e+00,4.375204946083830926e+00
8.680250000000000000e+08,1.644622308620437678e+00,4.515114961766975021e+00
8.690000000000000000e+08,1.716878678203929587e+00,4.671916759999133362e+00
8.699750000000000000e+08,1.809556014152715830e+00,4.844330191958167831e+00
8.709500000000000000e+08,1.927025944611074904e+00,5.030251496971636982e+00
8.719250000000000000e+08,2.073474764993014752e+00,5.226759961609310778e+00
8.729000000000000000e+08,2.252786172792376362e+00,5.430136029192834890e+00
8.738750000000000000e+08,2.468429647448277642e+00,5.635886164895805628e+00
8.748500000000000000e+08,2.723350465714508672e+00,5.838771443039448172e+00
8.758250000000000000e+08,3.019855960966828512e+00,6.032839164629136164e+00
8.768000000000000000e+08,3.359492056679736383e+00,6.211459660795708437e+00
8.777750000000000000e+08,3.742904467061871632e+00,6.367373627787210388e+00
8.787500000000000000e+08,4.169680423207415387e+00,6.492758697250292421e+00
8.797250000000000000e+08,4.638169559024535538e+00,6.579327236804556556e+00
8.807000000000000000e+08,5.145286920291280097e+00,6.618470230859092140e+00
8.816750000000000000e+08,5.686307156744199176e+00,6.601463922265323525e+00
8.826500000000000000e+08,6.254666874364914975e+00,6.519755827222220468e+00
8.836250000000000000e+08,6.841801543074726766e+00,6.365343600609889130e+00
8.846000000000000000e+08,7.437053303518150749e+00,6.131252685066092667e+00
8.855750000000000000e+08,8.027694596781257630e+00,5.812105536675102435e+00
8.865500000000000000e+08,8.599116787807112416e+00,5.404756038243774263e+00
8.875250000000000000e+08,9.135229058739724906e+00,4.908938602890448699e+00
8.885000000000000000e+08,9.619096989381182183e+00,4.327855938379728151e+00
8.894750000000000000e+08,1.003382012973167647e+01,3.668608756945711757e+00
8.904500000000000000e+08,1.036360477455910178e+01,2.942363229539062708e+00
8.914250000000000000e+08,1.059493860628995066e+01,2.164165903286241921e+00
8.924000000000000000e+08,1.071772981600798680e+01,1.352355584323621684e+00
8.933750000000000000e+08,1.072624954410468945e+01,5.275843185894821818e-01
8.943500000000000000e+08,1.061972546113341132e+01,-2.884671232784989381e-01
8.953250000000000000e+08,1.040248009009902574e+01,-1.074529079556115319e+00
8.963000000000000000e+08,1.008358198035259790e+01,-1.811151421518731874e+00
8.972750000000000000e+08,9.676062249032497675e+00,-2.481897785797120726e+00
8.982500000000000000e+08,9.195820357143869472e+00,-3.074186570509397587e+00
8.992250000000000000e+08,8.660383068977663967e+00,-3.579709629597791931e+00
9.002000000000000000e+08,8.087682414643934337e+00,-3.994435229383827224e+00
9.011750000000000000e+08,7.494987601952521672e+00,-4.318263720417757412e+00
9.021500000000000000e+08,6.898075998107850104e+00,-4.554440779346018431e+00
9.031250000000000000e+08,6.310675221406587099e+00,-4.708841983776605566e+00
9.041000000000000000e+08,5.744164241127967863e+00,-4.789229586320145948e+00
9.050750000000000000e+08,5.207492366062089317e+00,-4.804556938337456451e+00
9.060500000000000000e+08,4.707261649455000807e+00,-4.764367111534793864e+00
9.070250000000000000e+08,4.247917436405975522e+00,-4.678306360355699134e+00
9.080000000000000000e+08,3.831999010688817986e+00,-4.555753502313907077e+00
9.089750000000000000e+08,3.460413299464525583e+00,-4.405553811723226687e+00
9.099500000000000000e+08,3.132706193558798091e+00,-4.235839753596711610e+00
9.109250000000000000e+08,2.847316319713912858e+00,-4.053919261010094033e+00
9.119000000000000000e+08,2.601804183541776450e+00,-3.866213650054518780e+00
9.128750000000000000e+08,2.393055314589771942e+00,-3.678230306273503558e+00
9.138500000000000000e+08,2.217459602975635935e+00,-3.494558966863539062e+00
9.148250000000000000e+08,2.071070797038841782e+00,-3.318884103996121659e+00
9.158000000000000000e+08,1.949750538856395599e+00,-3.154009183657315418e+00
9.167750000000000000e+08,1.849300724634205695e+00,-3.001891200777774493e+00
9.177500000000000000e+08,1.765586722835788880e+00,-2.863685751859741391e+00
9.187250000000000000e+08,1.694652364614094964e+00,-2.739803947643035364e+00
9.197000000000000000e+08,1.632825919022968142e+00,-2.629982695154888361e+00
9.206750000000000000e+08,1.576814744058418594e+00,-2.533369356815542428e+00
9.216500000000000000e+08,1.523785201685795343e+00,-2.448620660283336914e+00
9.226250000000000000e+08,1.471423927725546088e+00,-2.374014194695282409e+00
9.236000000000000000e+08,1.417976761400276287e+00,-2.307569153917396143e+00
9.245750000000000000e+08,1.362262562593713477e+00,-2.247171469204340966e+00
9.255500000000000000e+08,1.303660658281601270e+00,-2.190697386400903390e+00
9.265250000000000000e+08,1.242072541048460765e+00,-2.136129090355594506e+00
9.275000000000000000e+08,1.177860405843744074e+00,-2.081656254713540655e+00
9.284750000000000000e+08,1.111766861132261974e+00,-2.025758363347736069e+00
9.294500000000000000e+08,1.044821441401410977e+00,-1.967264157502030208e+00
9.304250000000000000e+08,9.782402276437102140e-01,-1.905386376971251572e+00
9.314000000000000000e+08,9.133249137663286277e-01,-1.839731823120361875e+00
9.323750000000000000e+08,8.513671107925475656e-01,-1.770288440337200120e+00
9.333500000000000000e+08,7.935627068502312254e-01,-1.697392420592610085e+00
9.343250000000000000e+08,7.409398862348638426e-01,-1.621679198894665275e+00
9.353000000000000000e+08,6.943031380557138643e-01,-1.544022625279852790e+00
9.362750000000000000e+08,6.541944007247855186e-01,-1.465466636549022983e+00
9.372500000000000000e+08,6.208714858067952980e-01,-1.387153510841883763e+00
9.382250000000000000e+08,5.943031401730828334e-01,-1.310252382141830818e+00
9.392000000000000000e+08,5.741795282476450657e-01,-1.235891217648130924e+00
9.401750000000000000e+08,5.599365040625361445e-01,-1.165094987494751821e+00
9.411500000000000000e+08,5.507917399864594721e-01,-1.098732317721364815e+00
9.421250000000000000e+08,5.457905326041712080e-01,-1.037472515318276223e+00
9.431000000000000000e+08,5.438588795179288837e-01,-9.817544655808795317e-01
9.440750000000000000e+08,5.438612006916220265e-01,-9.317684909048081776e-01
9.450500000000000000e+08,5.446598769712795995e-01,-8.874517904934949852e-01
9.460250000000000000e+08,5.451736314252718651e-01,-8.484975284695301934e-01
9.470000000000000000e+08,5.444317348282367020e-01,-8.143770016441767012e-01
9.479750000000000000e+08,5.416211255933728319e-01,-7.843736226529932631e-01
9.489500000000000000e+08,5.361238360323559160e-01,-7.576267503893466815e-01
9.499250000000000000e+08,5.275426269611662722e-01,-7.331827580119726351e-01
9.509000000000000000e+08,5.157134361007069678e-01,-7.100502268763154712e-01
9.518750000000000000e+08,5.007040942767460034e-01,-6.872558625495172047e-01
9.528500000000000000e+08,4.827996815327247893e-01,-6.638976945938518393e-01
9.538250000000000000e+08,4.624757917029756471e-01,-6.391923604413060067e-01
9.548000000000000000e+08,4.403617573296658150e-01,-6.125137641958628976e-01
9.557750000000000000e+08,4.171964809967323995e-01,-5.834210892021965966e-01
9.567500000000000000e+08,3.937798756139203049e-01,-5.516749512140645129e-01
9.577250000000000000e+08,3.709230197814692986e-01,-5.172413204151732335e-01
9.587000000000000000e+08,3.494000024452376674e-01,-4.802836343099869398e-01
9.596750000000000000e+08,3.299041063970366006e-01,-4.411442058505831709e-01
9.606500000000000000e+08,3.130105202209226278e-01,-4.003165625479491174e-01
9.616250000000000000e+08,2.991472334173698178e-01,-3.584107185990551558e-01
9.626000000000000000e+08,2.885752129855185255e-01,-3.161135907714034965e-01
9.635750000000000000e+08,2.813784214446559684e-01,-2.741468420493269331e-01
9.645500000000000000e+08,2.774637398536717314e-01,-2.332244033124173388e-01
9.655250000000000000e+08,2.765704139675738693e-01,-1.940118097858714030e-01
9.665000000000000000e+08,2.782882460051745444e-01,-1.570893161565472818e-01
9.674750000000000000e+08,2.820834026587389909e-01,-1.229205332311262833e-01
9.684500000000000000e+08,2.873303970941968877e-01,-9.182806198377432838e-02
9.694250000000000000e+08,2.933485295884666333e-01,-6.397728386932699518e-02
9.704000000000000000e+08,2.994408471747008194e-01,-3.936909397593450072e-02
9.713750000000000000e+08,3.049335244648489485e-01,-1.784193440144573803e-02
9.723500000000000000e+08,3.092134984990063673e-01,9.169938193518593168e-04
9.733250000000000000e+08,3.117622335860159022e-01,1.735197216980266521e-02
9.743000000000000000e+08,3.121836659186945084e-01,3.201160210233459230e-02
9.752750000000000000e+08,3.102246892954809709e-01,4.551585179878631093e-02
9.762500000000000000e+08,3.057869839015222024e-01,5.851931153101885136e-02
9.772250000000000000e+08,2.989295337605877290e-01,7.167291618668823749e-02
9.782000000000000000e+08,2.898617834896897727e-01,8.558649435733331479e-02
9.791750000000000000e+08,2.789279991133534753e-01,1.007944304435559324e-01
9.801500000000000000e+08,2.665839655402464370e-01,1.177264839652225892e-01
9.811250000000000000e+08,2.533676246178417357e-01,1.366854226607652489e-01
9.821000000000000000e+08,2.398655946345361334e-01,1.578326327071167268e-01
9.830750000000000000e+08,2.266776941140414281e-01,1.811823193656323661e-01
9.840500000000000000e+08,2.143816177416248969e-01,2.066043549326363193e-01
9.850250000000000000e+08,2.034997949015027174e-01,2.338353127499636641e-01
9.860000000000000000e+08,1.944702282268017668e-01,2.624967799964497139e-01
9.869750000000000000e+08,1.876227934489660409e-01,2.921196884059841237e-01
9.879500000000000000e+08,1.831621154940676066e-01,3.221731482363456300e-01
9.889250000000000000e+08,1.811577474925631925e-01,3.520961136089300614e-01
9.899000000000000000e+08,1.815419902220199444e-01,3.813301371999198164e-01
9.908750000000000000e+08,1.841153128859478461e-01,4.093514775004251649e-01
9.918500000000000000e+08,1.885589792020954669e-01,4.357008922574789334e-01
9.928250000000000000e+08,1.944541491945185330e-01,4.600095807101201584e-01
9.938000000000000000e+08,2.013064202644832823e-01,4.820199224471290456e-01
9.947750000000000000e+08,2.085744971076528287e-01,5.015999026602689925e-01
9.957500000000000000e+08,2.157014493789062848e-01,5.187504131443674282e-01
9.967250000000000000e+08,2.221468439482717494e-01,5.336049736070219707e-01
9.977000000000000000e+08,2.274179436470065707e-01,5.464218206554815049e-01
9.986750000000000000e+08,2.310981652223109972e-01,5.575687459323465101e-01
9.996500000000000000e+08,2.328711004798505457e-01,5.675015051702937408e-01
1.000625000000000000e+09,2.325386327115568641e-01,5.767370340327586664e-01
1.001600000000000000e+09,2.300320202086188204e-01,5.858230583619784548e-01
1.002575000000000000e+09,2.254152513491120835e-01,5.953059410391795536e-01
1.003550000000000000e+09,2.188804702881053110e-01,6.056987371447106749e-01
1.004525000000000000e+09,2.107357882615844835e-01,6.174514173848562049e-01
1.005500000000000000e+09,2.013862885236749889e-01,6.309250656785156952e-01
1.006475000000000000e+09,1.913094607323097829e-01,6.463715747522995603e-01
1.007450000000000000e+09,1.810266289769913162e-01,6.639199813387897109e-01
1.008425000000000000e+09,1.710721447440972653e-01,6.835701368504019104e-01
1.009400000000000000e+09,1.619621943663970831e-01,7.051939402731441930e-01
1.010375000000000000e+09,1.541650259681974500e-01,7.285439051776115837e-01
1.011350000000000000e+09,1.480742504296544693e-01,7.532684229085041538e-01
1.012325000000000000e+09,1.439866378001971869e-01,7.789327402682668655e-01
1.013300000000000000e+09,1.420855401571598509e-01,8.050444032710978304e-01
1.014275000000000000e+09,1.424307473518123535e-01,8.310817309894487082e-01
1.015250000000000000e+09,1.449552419903338829e-01,8.565237713627592564e-01
1.016225000000000000e+09,1.494689773818256573e-01,8.808801476311448608e-01
1.017200000000000000e+09,1.556694652293570402e-01,9.037192236780270393e-01
1.018175000000000000e+09,1.631586338402256087e-01,9.246930952964070860e-01
1.019150000000000000e+09,1.714651075947486447e-01,9.435580516059509648e-01
1.020125000000000000e+09,1.800707715825979049e-01,9.601893482369429078e-01
1.021100000000000000e+09,1.884402329504129281e-01,9.745893934230214217e-01
1.022075000000000000e+09,1.960515883789191172e-01,9.868887691844174803e-01
1.023050000000000000e+09,2.024267744275638214e-01,9.973398861464680687e-01
1.024025000000000000e+09,2.071597342616947057e-01,1.006303488140487090e+00
1.025000000000000000e+09,2.099406975472154213e-01,1.014228658653380633e+00
1.025975000000000000e+09,2.105750499197095726e-01,1.021627404611712642e+00
1.026950000000000000e+09,2.089955634175869603e-01,1.029045268152459336e+00
1.027925000000000000e+09,2.052671555829510275e-01,1.037029707875269491e+00
1.028900000000000000e+09,1.995838155364300648e-01,1.046098166667723817e+00
1.029875000000000000e+09,1.922578426757165226e-01,1.056707782957768016e+00
1.030850000000000000e+09,1.837020443418060922e-01,1.069228599681987246e+00
1.031825000000000000e+09,1.744059895785879943e-01,1.083921889374033443e+00
1.032800000000000000e+09,1.649077798822302654e-01,1.100924867808077412e+00
1.033775000000000000e+09,1.557630485358687256e-01,1.120242646295258826e+00
1.034750000000000000e+09,1.475130254560019782e-01,1.141747812895985037e+00
1.035725000000000000e+09,1.406535060643282486e-01,1.165187573715659397e+00
1.036700000000000000e+09,1.356064538487583571e-01,1.190197959695082464e+00
1.037675000000000000e+09,1.326957680425510100e-01,1.216324235531027087e+00
1.038650000000000000e+09,1.321284844043008333e-01,1.243046349089335756e+00
1.039625000000000000e+09,1.339823714376911779e-01,1.269808036244400196e+00
1.040600000000000000e+09,1.382005553104539153e-01,1.296048045192424780e+00
1.041575000000000000e+09,1.445934673123617509e-01,1.321231860366151034e+00
1.042550000000000000e+09,1.528480657097779916e-01,1.344882283615870255e+00
1.043525000000000000e+09,1.625439436167489815e-01,1.366607266428601752e+00
1.044500000000000000e+09,1.731755996265550990e-01,1.386123482569400212e+00
1.045475000000000000e+09,1.841798243733474283e-01,1.403274290002712199e+00
1.046450000000000000e+09,1.949668546421984006e-01,1.418040960089419711e+00
1.047425000000000000e+09,2.049536838564414154e-01,1.430546354957700217e+00
1.048400000000000000e+09,2.135977159904449973e-01,1.441050609327845233e+00
1.049375000000000000e+09,2.204288345411102856e-01,1.449938810928397714e+00
1.050350000000000000e+09,2.250779535229258665e-01,1.457701153165652963e+00
1.051325000000000000e+09,2.273002418699943405e-01,1.464906523253344917e+00
1.052300000000000000e+09,2.269914734025994807e-01,1.472170948507179666e+00
1.053275000000000000e+09,2.241963440765769311e-01,1.480122709237554401e+00
1.054250000000000000e+09,2.191080927543090084e-01,1.489366197632208344e+00
1.055225000000000000e+09,2.120593227096832512e-01,1.500446726681192722e+00
1.056200000000000000e+09,2.035044998834129870e-01,1.513818455151243469e+00
1.057175000000000000e+09,1.939951485547764809e-01,1.529817395776942535e+00
1.058150000000000000e+09,1.841492278514273717e-01,1.548641134376243400e+00
1.059125000000000000e+09,1.746165166972958038e-01,1.570336442585470005e+00
1.060100000000000000e+09,1.660420393759678148e-01,1.594795460386058572e+00
1.061075000000000000e+09,1.590296250003972456e-01,1.621760602450551536e+00
1.062050000000000000e+09,1.541076234232387765e-01,1.650837845523267067e+00
1.063025000000000000e+09,1.516986202643310355e-01,1.681517613545576717e+00
1.064000000000000000e+09,1.520947330204213688e-01,1.713202111557270202e+00
1.064975000000000000e+09,1.554397566025057242e-01,1.745237674952679674e+00
1.065950000000000000e+09,1.617190831274671892e-01,1.776950494410672654e+00
1.066925000000000000e+09,1.707579627695506863e-01,1.807683940514420495e+00
1.067900000000000000e+09,1.822283073896837635e-01,1.836835636954199824e+00
1.068875000000000000e+09,1.956638678198231451e-01,1.863892412027057244e+00
1.069850000000000000e+09,2.104832377833859569e-01,1.888461295818590013e+00
1.070825000000000000e+09,2.260197529268954120e-01,1.910294832597367209e+00
1.071800000000000000e+09,2.415569687641148378e-01,1.929309157224766258e+00
1.072775000000000000e+09,2.563680320508455734e-01,1.945593554722978791e+00
1.073750000000000000e+09,2.697569319756423223e-01,1.959410593581681237e+00
1.074725000000000000e+09,2.810993649595094901e-01,1.971186396402499152e+00
1.075700000000000000e+09,2.898808084371485294e-01,1.981491172227148212e+00
1.076675000000000000e+09,2.957294108891468376e-01,1.991010752608953549e+00
1.077650000000000000e+09,2.984414933504238032e-01,2.000510501251802964e+00
1.078625000000000000e+09,2.979978295585134496e-01,2.010793546360271744e+00
1.079600000000000000e+09,2.945694129163592967e-01,2.022655753657072175e+00
1.080575000000000000e+09,2.885120897676323182e-01,2.036840160765775565e+00
1.081550000000000000e+09,2.803501812703392271e-01,2.053993691283667822e+00
1.082525000000000000e+09,2.707499596263869268e-01,2.074628844458618726e+00
1.083500000000000000e+09,2.604845168522552656e-01,2.099092726378864793e+00
1.084475000000000000e+09,2.503921043908237110e-01,2.127545288770642529e+00
1.085450000000000000e+09,2.413303881235568937e-01,2.159948028085672433e+00
1.086425000000000000e+09,2.341292390208693786e-01,2.196063735026335451e+00
1.087400000000000000e+09,2.295446728456108088e-01,2.235467234709489048e+00
1.088375000000000000e+09,2.282163911088780084e-01,2.277566469799118476e+00
1.089350000000000000e+09,2.306310999158845687e-01,2.321632784427350771e+00
1.090325000000000000e+09,2.370934360379395034e-01,2.366838877048555112e+00
1.091300000000000000e+09,2.477059471087041942e-01,2.412302599834919015e+00
1.092275000000000000e+09,2.623591797681827931e-01,2.457134573827128410e+00
1.093250000000000000e+09,2.807325356170115027e-01,2.500487442124921689e+00
1.094225000000000000e+09,3.023061560448956908e-01,2.541604481302750962e+00
1.095200000000000000e+09,3.263836800651550574e-01,2.579865227698933339e+00
1.096175000000000000e+09,3.521252684010077183e-01,2.614825758070989714e+00
1.097150000000000000e+09,3.785897919134952327e-01,2.646251315529432713e+00
1.098125000000000000e+09,4.047845460182577515e-01,2.674139124692091141e+00
1.099100000000000000e+09,4.297202971559922480e-01,2.698729531343296184e+00
1.100075000000000000e+09,4.524689362855010000e-01,2.720504061960059339e+00
1.101050000000000000e+09,4.722205702868406130e-01,2.740169640364508385e+00
1.102025000000000000e+09,4.883365984760796308e-01,2.758629008433655994e+00
1.103000000000000000e+09,5.003952694843939453e-01,2.776938328285281532e+00
1.103975000000000000e+09,5.082264471877129264e-01,2.796253915469989249e+00
1.104950000000000000e+09,5.119328540978600461e-01,2.817770963442866705e+00
1.105925000000000000e+09,5.118958844313052925e-01,2.842657857803098764e+00
1.106900000000000000e+09,5.087651193841361552e-01,2.871990145180677523e+00
1.107875000000000000e+09,5.034318287298572558e-01,2.906688348734151273e+00
1.108850000000000000e+09,4.969878795999119747e-01,2.947463589061544820e+00
1.109825000000000000e+09,4.906724705369783779e-01,2.994774406909713527e+00
1.110800000000000000e+09,4.858098659824132137e-01,3.048797369599203666e+00
1.111775000000000000e+09,4.837417639380152679e-01,3.109413084405527439e+00
1.112750000000000000e+09,4.857580775390702987e-01,3.176208256247290418e+00
1.113725000000000000e+09,4.930297860158779355e-01,3.248493517955615140e+00
1.114700000000000000e+09,5.065471825353659030e-01,3.325336002557200299e+00
1.115675000000000000e+09,5.270664024123754565e-01,3.405605051494076108e+00
1.116650000000000000e+09,5.550666386008978881e-01,3.488029052710964528e+00
1.117625000000000000e+09,5.907200055349260959e-01,3.571261136922823098e+00
1.118600000000000000e+09,6.338756290285495476e-01,3.653951268084160819e+00
1.119575000000000000e+09,6.840592145280639524e-01,3.734822080537026245e+00
1.120550000000000000e+09,7.404890399384777000e-01,3.812745589037561889e+00
1.121525000000000000e+09,8.021089684774884709e-01,3.886817605068529691e+00
1.122500000000000000e+09,8.676386061477439071e-01,3.956426348071174548e+00
1.123475000000000000e+09,9.356400691107967793e-01,4.021311401098760285e+00
1.124450000000000000e+09,1.004599937976357271e+00,4.081608924579454012e+00
1.125425000000000000e+09,1.073023866340941934e+00,4.137879034594312166e+00
1.126400000000000000e+09,1.139540050689767492e+00,4.191111603411164843e+00
1.127375000000000000e+09,1.203006497020864485e+00,4.242707553697595557e+00
1.128350000000000000e+09,1.262615932562353160e+00,4.294434036319534798e+00
1.129325000000000000e+09,1.317991533047018438e+00,4.348353655778514515e+00
1.130300000000000000e+09,1.369266573833220146e+00,4.406729981123666207e+00
1.131275000000000000e+09,1.417141802029956432e+00,4.471913699691940636e+00
1.132250000000000000e+09,1.462915782935702014e+00,4.546215621924702965e+00
1.133225000000000000e+09,1.508485568795767007e+00,4.631774014245563009e+00
1.134200000000000000e+09,1.556317505399048784e+00,4.730424182099357111e+00
1.135175000000000000e+09,1.609390474196390919e+00,4.843577738717571357e+00
1.136150000000000000e+09,1.671115985435832396e+00,4.972117634751670678e+00
1.137125000000000000e+09,1.745240970852701690e+00,5.116313005486108345e+00
1.138100000000000000e+09,1.835739675481197430e+00,5.275755544126574215e+00
1.139075000000000000e+09,1.946700675426067395e+00,5.449316802512058189e+00
1.140050000000000000e+09,2.082213859557470403e+00,5.635123895493395985e+00
1.141025000000000000e+09,2.246260426879536087e+00,5.830549797876077633e+00
1.142000000000000000e+09,2.442606843157644203e+00,6.032213917555815819e+00
1.142975000000000000e+09,2.674701549293551306e+00,6.235988942631750298e+00
1.143950000000000000e+09,2.945571265922069859e+00,6.437011051193008093e+00
1.144925000000000000e+09,3.257712193812608348e+00,6.629692353664587756e+00
1.145900000000000000e+09,3.612970432552224942e+00,6.807736810358999691e+00
1.146875000000000000e+09,4.012405687900662876e+00,6.964163735740158678e+00
1.147850000000000000e+09,4.456132996517741418e+00,7.091346265246178504e+00
1.148825000000000000e+09,4.943139009963323005e+00,7.181075678024823716e+00
1.149800000000000000e+09,5.471072662906022899e+00,7.224665989936678301e+00
1.150775000000000000e+09,6.036015161599074474e+00,7.213116308061271909e+00
1.151750000000000000e+09,6.632241479895214731e+00,7.137350323483995673e+00
1.152725000000000000e+09,7.251995029938310466e+00,6.988551885762120719e+00
1.153700000000000000e+09,7.885308467921828601e+00,6.758611341746017409e+00
1.154675000000000000e+09,8.519915417598507901e+00,6.440687515236574789e+00
1.155650000000000000e+09,9.141307731763244959e+00,6.029873375983311412e+00
1.156625000000000000e+09,9.732996864147153815e+00,5.523929169256229343e+00
1.157600000000000000e+09,1.027703106043057524e+01,4.924016774676795549e+00
1.158575000000000000e+09,1.075479764226944290e+01,4.235338283897665868e+00
1.159550000000000000e+09,1.114809925428691351e+01,3.467558781660929235e+00
1.160525000000000000e+09,1.144043726473512557e+01,2.634889045688387110e+00
1.161500000000000000e+09,1.161837440992857218e+01,1.755728374107205836e+00
1.162475000000000000e+09,1.167279887476184186e+01,8.518250443962298579e-01
1.163450000000000000e+09,1.159989246819997355e+01,-5.300467389937207896e-02
1.164425000000000000e+09,1.140163046903979449e+01,-9.344671795582613072e-01
1.165400000000000000e+09,1.108571121202971987e+01,-1.769487983048709356e+00
1.166375000000000000e+09,1.066491424405848498e+01,-2.537780566524833414e+00
1.167350000000000000e+09,1.015598927232644222e+01,-3.223078543897155424e+00
1.168325000000000000e+09,9.578254844179525662e+00,-3.813892767310153697e+00
1.169300000000000000e+09,8.952116534436919792e+00,-4.303749820016222749e+00
