f_Hz,ReZ11,ImZ11,ReZ21,ImZ21,ReZ31,ImZ31,ReZ41,ImZ41,ReZ51,ImZ51,ReZ61,ImZ61,ReZ12,ImZ12,ReZ22,ImZ22,ReZ32,ImZ32,ReZ42,ImZ42,ReZ52,ImZ52,ReZ62,ImZ62,ReZ13,ImZ13,ReZ23,ImZ23,ReZ33,ImZ33,ReZ43,ImZ43,ReZ53,ImZ53,ReZ63,ImZ63,ReZ14,ImZ14,ReZ24,ImZ24,ReZ34,ImZ34,ReZ44,ImZ44,ReZ54,ImZ54,ReZ64,ImZ64,ReZ15,ImZ15,ReZ25,ImZ25,ReZ35,ImZ35,ReZ45,ImZ45,ReZ55,ImZ55,ReZ65,ImZ65,ReZ16,ImZ16,ReZ26,ImZ26,ReZ36,ImZ36,ReZ46,ImZ46,ReZ56,ImZ56,ReZ66,ImZ66
1.876327777777777910e+09,1.156734414305470304e-01,4.396100868315811816e+00,5.904287825084034158e-02,-5.079895161534862424e+00,2.464906021182786469e-02,-7.611823168737423373e+00,1.132509285519041342e-01,2.137277897549459293e+00,-4.611842644141525560e-02,-1.216259505546305597e+01,1.437809805499517812e-01,-9.563597022307745998e-01,5.548609076224520625e-02,-5.195030044076825781e+00,6.802730839344317548e-02,5.482524909105953803e+00,7.247626340316833116e-02,5.132297336996904935e-01,5.944677618993732260e-02,-4.547835980848075721e+00,3.247217610425531115e-02,-8.113609246730161928e+00,3.777892814676392375e-02,-7.816858825199393124e+00,2.216873573347458160e-02,-7.568874142426280649e+00,6.416266064993265961e-02,5.848513199649527095e-02,7.926722009145652226e-02,5.759957721578510714e+00,2.608481780509525408e-02,-7.162605270936709623e+00,7.510382382480774999e-02,-5.704747981930811562e+00,-1.648813481181482955e-03,-9.980613268586585818e+00,1.152360143411701177e-01,2.499419985181861481e+00,6.618257388480126846e-02,-4.248610325554431633e+00,2.930264377369466017e-02,-7.114918951788456347e+00,1.241852069301984662e-01,5.557019258577011733e+00,-5.111728807774498090e-02,-1.233990376663801491e+01,1.374062409848090249e-01,-1.783761600077472531e+00,-4.308109436228498013e-02,-1.189975762684606764e+01,2.994085557998951708e-02,-8.061951416196540876e+00,7.334119566035568472e-02,-5.615934089859596412e+00,-4.542210202926012796e-02,-1.200519440552388595e+01,1.945298403202824211e-01,1.289038993071826944e+01,-6.583954385804553777e-02,-1.303082670147645494e+01,1.354473955777983907e-01,-9.710544435983534672e-01,4.758864813105296437e-02,-7.315514115992288957e+00,5.122225463395833206e-03,-9.601282884603827839e+00,1.328004000611140434e-01,-1.611787881048403870e+00,-6.113026682345928942e-02,-1.284673800314180525e+01,1.904268382259713677e-01,1.240294190462078561e+01
1.877422222222222328e+09,1.158499842231955207e-01,4.410196665654988912e+00,5.901792560768922419e-02,-5.075600249384693008e+00,2.449884191362134214e-02,-7.611464229437801876e+00,1.134171605566998697e-01,2.150158684102746243e+00,-4.648790116499058184e-02,-1.216960361597159235e+01,1.440274419062728684e-01,-9.439922781777497773e-01,5.546833194346443424e-02,-5.191088000865217822e+00,6.802124655592500790e-02,5.493398459797214528e+00,7.245796972169718519e-02,5.211146178348393665e-01,5.946321382747936368e-02,-4.543340081816702458e+00,3.235824875398924522e-02,-8.112624788504376738e+00,3.772722440018614481e-02,-7.815300800709608531e+00,2.202905422175210903e-02,-7.568480955702368007e+00,6.411071102865557869e-02,6.596940733956459246e-02,7.930842198346582661e-02,5.771749595038845548e+00,2.596707153363889825e-02,-7.161842204997620698e+00,7.517199281309587533e-02,-5.699230695158581383e+00,-1.891312201475859895e-03,-9.983141661438605041e+00,1.154111947812838934e-01,2.512606430358205412e+00,6.615437878091783019e-02,-4.243673968668899121e+00,2.915981179996950806e-02,-7.114171723698262007e+00,1.243810615277519266e-01,5.572045668879993308e+00,-5.149800773987877472e-02,-1.234725851886190107e+01,1.376558258532844248e-01,-1.772110313709546192e+00,-4.342169703183633434e-02,-1.190603386085319570e+01,2.986266981842655016e-02,-8.060767001020371580e+00,7.337735374681213230e-02,-5.610352061087254150e+00,-4.581951471805490589e-02,-1.201160143159420635e+01,1.949156797653052442e-01,1.291349885559375821e+01,-6.628674541112529461e-02,-1.303959699627304580e+01,1.356981952342920794e-01,-9.590380801378929343e-01,4.754364119760939172e-02,-7.312952626081822061e+00,4.937021333045688888e-03,-9.602868072394832311e+00,1.330722686657247189e-01,-1.600290158767626592e+00,-6.154606009991833021e-02,-1.285497927763400483e+01,1.907818293396143783e-01,1.242504886906217543e+01
1.878516666666666746e+09,1.160275802219226104e-01,4.424306791735984845e+00,5.899404399221672840e-02,-5.071307848995959766e+00,2.434800049315266265e-02,-7.611115965092744240e+00,1.135843568808100890e-01,2.163054202003189985e+00,-4.685917789406048722e-02,-1.217664067030864672e+01,1.442745064325624826e-01,-9.316037952010016721e-01,5.544795404772507458e-02,-5.187150129107380714e+00,6.801551189531072905e-02,5.504270369862722667e+00,7.243995656581397879e-02,5.289996598024579999e-01,5.947836742286713441e-02,-4.538852819360289281e+00,3.224366599738601180e-02,-8.111643590989476849e+00,3.767530738969103454e-02,-7.813751343139546890e+00,2.189213689755902664e-02,-7.568100551534286069e+00,6.406058340209253021e-02,7.345307786179765264e-02,7.935112410095922220e-02,5.783541581434752388e+00,2.585327301179329157e-02,-7.161092225380190968e+00,7.524343534505156805e-02,-5.693710057691983017e+00,-2.137292217079810562e-03,-9.985682164383419490e+00,1.155876280573708142e-01,2.525807781818429909e+00,6.612607197242870161e-02,-4.238736696655378111e+00,2.901743029207411867e-02,-7.113434839866154213e+00,1.245781360569756663e-01,5.587087236729261441e+00,-5.187958612387569279e-02,-1.235464258860380404e+01,1.379065450218948663e-01,-1.760439609402198791e+00,-4.375963362276417273e-02,-1.191233743387226340e+01,2.978564104875582735e-02,-8.059590907692104622e+00,7.341371745546675098e-02,-5.604763816995555814e+00,-4.621907950876320142e-02,-1.201803024581025880e+01,1.953033423739833629e-01,1.293663533919680653e+01,-6.673498720917574178e-02,-1.304839957545121187e+01,1.359545079504962950e-01,-9.470065065184478659e-01,4.749876876920466201e-02,-7.310394506471708631e+00,4.751007036461953048e-03,-9.604466397830341506e+00,1.333503364215571363e-01,-1.588781163822959419e+00,-6.196344140160572195e-02,-1.286325255656627498e+01,1.911388348308369622e-01,1.244718054244113148e+01
1.879611111111111164e+09,1.162062395258917497e-01,4.438431332359839665e+00,5.897112793228050098e-02,-5.067018027235786093e+00,2.419657183997309807e-02,-7.610778335659238891e+00,1.137525363156862146e-01,2.175964542013915537e+00,-4.723227100904534015e-02,-1.218370621123819220e+01,1.445222804161202801e-01,-9.191940524644507393e-01,5.542477056503940930e-02,-5.183216092562369148e+00,6.801007880909805403e-02,5.515140646475918729e+00,7.242248981637884608e-02,5.368848575740297058e-01,5.949148636867865325e-02,-4.534374203540456172e+00,3.212881843965143674e-02,-8.110665568603257825e+00,3.762265880575763749e-02,-7.812210392749594057e+00,2.175777656196288892e-02,-7.567733203486320726e+00,6.401241079378638954e-02,8.093597114022145489e-02,7.939514707911318747e-02,5.795333585609599325e+00,2.574330729127425471e-02,-7.160355854133735320e+00,7.531785732456842963e-02,-5.688186369183031665e+00,-2.386266730660304564e-03,-9.988234427897056733e+00,1.157652913752614116e-01,2.539024115051283559e+00,6.609795399070574062e-02,-4.233798511413906063e+00,2.887554542217057874e-02,-7.112708414233331666e+00,1.247764351672168148e-01,5.602144039470198678e+00,-5.226204309774762358e-02,-1.236205610506448416e+01,1.381583178885493757e-01,-1.748749347042892754e+00,-4.409502014093562294e-02,-1.191866883895406737e+01,2.970943047222227018e-02,-8.058423242187021884e+00,7.345039739267321399e-02,-5.599169264656145728e+00,-4.662037533176766751e-02,-1.202448069239415673e+01,1.956928398039461670e-01,1.295979950462868402e+01,-6.718413996569656821e-02,-1.305723461126369145e+01,1.362160262787064924e-01,-9.349599764667295698e-01,4.745388206659638397e-02,-7.307839734313080982e+00,4.564171086050769488e-03,-9.606077825518250179e+00,1.336338139878756603e-01,-1.577261299713387022e+00,-6.238245472072535824e-02,-1.287155789661605532e+01,1.914978803399058627e-01,1.246933700425484481e+01
1.880705555555555582e+09,1.163859732498556676e-01,4.452570373266232728e+00,5.894906469915237035e-02,-5.062730835847151667e+00,2.404459986151238904e-02,-7.610451306110311620e+00,1.139217192037845217e-01,2.188889794185918447e+00,-4.760718243466983274e-02,-1.219080023106507760e+01,1.447708832856850758e-01,-9.067628625303435497e-01,5.539863455774607370e-02,-5.179285527102825526e+00,6.800492115943042315e-02,5.526009300396412804e+00,7.240583271565856349e-02,5.447701739260382148e-01,5.950180588808629684e-02,-4.529904156637084789e+00,3.201410649782325535e-02,-8.109690687804670617e+00,3.756876843864448423e-02,-7.810677821475096927e+00,2.162574307794756096e-02,-7.567379158915200854e+00,6.396630768419993285e-02,8.841790440249863714e-02,7.944029699859983529e-02,5.807125537364840717e+00,2.563700116674892671e-02,-7.159633616457199423e+00,7.539491954018286146e-02,-5.682659888687567218e+00,-2.637699150910073360e-03,-9.990798167036519573e+00,1.159441619948982510e-01,2.552255509366002872e+00,6.607031898335381792e-02,-4.228859451396875357e+00,2.873419051826549622e-02,-7.111992567720681002e+00,1.249759633113511209e-01,5.617216154966247821e+00,-5.264540385799734018e-02,-1.236949919600941428e+01,1.384110699631317665e-01,-1.737039375446546297e+00,-4.442801953396455228e-02,-1.192502856008150580e+01,2.963368832540571457e-02,-8.057264065369658113e+00,7.348751109609988341e-02,-5.593568325596947943e+00,-4.702294870430741985e-02,-1.203095265975225558e+01,1.960841845031706665e-01,1.298299147510177143e+01,-6.763408561848195666e-02,-1.306610229371104381e+01,1.364824125740743965e-01,-9.228987045374199560e-01,4.740883437030225800e-02,-7.305288264298322787e+00,4.376509389411615582e-03,-9.607702319995631512e+00,1.339218584362547593e-01,-1.565730869694756944e+00,-6.280313868933010135e-02,-1.287989535022987120e+01,1.918589894015018116e-01,1.249151833199128170e+01
1.881800000000000000e+09,1.165667934931339800e-01,4.466724000037205045e+00,5.892773635618137745e-02,-5.058446310840216675e+00,2.389213581448232371e-02,-7.610134847481581311e+00,1.140919273585908056e-01,2.201830047690408243e+00,-4.798390154071053432e-02,-1.219792272331574701e+01,1.450204456953847476e-01,-8.943100530495382561e-01,5.536944277704385076e-02,-5.175358045575777055e+00,6.800001275730252481e-02,5.536876346027943541e+00,7.239024122167363184e-02,5.526555369331238587e-01,5.950855744471291592e-02,-4.525442510661715545e+00,3.189993348170819254e-02,-8.108718968217168310e+00,3.751314317715993829e-02,-7.809153434152897866e+00,2.149578655307574429e-02,-7.567038636833126830e+00,6.392236914898623279e-02,9.589868642250012898e-02,7.948636876302692111e-02,5.818917393259452453e+00,2.553412097965446562e-02,-7.158926034128984206e+00,7.547424316045613091e-02,-5.677130828799461959e+00,-2.891011539578253794e-03,-9.993373167876034913e+00,1.161242176419149952e-01,2.565502047868837732e+00,6.604345032905820090e-02,-4.223919590317284367e+00,2.859338506770259594e-02,-7.111287426514460996e+00,1.251767247698218621e-01,5.632303661647118709e+00,-5.302969865066937960e-02,-1.237697198707290624e+01,1.386647341484630314e-01,-1.725309533265134254e+00,-4.475884073418574111e-02,-1.193141706690991199e+01,2.955805984815133847e-02,-8.056113391905892485e+00,7.352518108418315546e-02,-5.587960936789222011e+00,-4.742631845845009936e-02,-1.203744608466229948e+01,1.964773896610526871e-01,1.300621137384357517e+01,-6.808471946438598987e-02,-1.307500282879551001e+01,1.367533038156540093e-01,-9.108228632271090364e-01,4.736348420665799364e-02,-7.302740029171289393e+00,4.188025148172657038e-03,-9.609339846668497387e+00,1.342135857766534324e-01,-1.554190070660405265e+00,-6.322552596095240562e-02,-1.288826496636159291e+01,1.922221831417592897e-01,1.251372460131956643e+01
1.882894444444444418e+09,1.167487132975094932e-01,4.480892298003213980e+00,5.890702184953319070e-02,-5.054164472154059062e+00,2.373923750091542703e-02,-7.609828937824953954e+00,1.142631839635600416e-01,2.214785390656913489e+00,-4.836240526742044410e-02,-1.220507368442808627e+01,1.452711073898976246e-01,-8.818354681871426459e-01,5.533713917427152823e-02,-5.171433243253494183e+00,6.799532785151816972e-02,5.547741801411498308e+00,7.237595944593258612e-02,5.605408410743554226e-01,5.951097950747726018e-02,-4.520989006126405307e+00,3.178669854931048810e-02,-8.107750482831498573e+00,3.745531582525832986e-02,-7.807636970931854492e+00,2.136764071336123144e-02,-7.566711826136431007e+00,6.388067019188645168e-02,1.033781194932312797e-01,7.953314969777441901e-02,5.830709137954406707e+00,2.543437114872118543e-02,-7.158233618473181181e+00,7.555541598967899231e-02,-5.671599350530851069e+00,-3.145593888852715302e-03,-9.995959292833997978e+00,1.163054369133938865e-01,2.578763817391083180e+00,6.601761647060298832e-02,-4.218979035336396954e+00,2.845313394696791925e-02,-7.110593120208180906e+00,1.253787236810953998e-01,5.647406638554503644e+00,-5.341496239983132416e-02,-1.238447460110202414e+01,1.389192518861392944e-01,-1.713559650049259142e+00,-4.508773710436492221e-02,-1.193783480962702903e+01,2.948219135429801935e-02,-8.054971189958525457e+00,7.356353276609917113e-02,-5.582347051376100211e+00,-4.782998099212048410e-02,-1.204396095592686855e+01,1.968724691447935049e-01,1.302945932400704798e+01,-6.853595202747340964e-02,-1.308393643651145766e+01,1.370283167141073122e-01,-8.987325806816999219e-01,4.731769842920231089e-02,-7.300194940673306654e+00,3.998728637543784263e-03,-9.610990372720202402e+00,1.345080841921298398e-01,-1.542638988595207428e+00,-6.364964269158200627e-02,-1.289666679129070381e+01,1.925874799911958535e-01,1.253595588631726621e+01
1.883988888888889074e+09,1.169317465955803104e-01,4.495075352152212211e+00,5.888679910625895658e-02,-5.049885323590564745e+00,2.358596834179033791e-02,-7.609533563052591987e+00,1.144355134514342953e-01,2.227755910019240115e+00,-4.874265847664001339e-02,-1.221225311542073477e+01,1.455230148880913010e-01,-8.693389697560086615e-01,5.530171772450560852e-02,-5.167510703798596339e+00,6.799084161522853109e-02,5.558605688152738367e+00,7.236321525641206676e-02,5.684259489386742636e-01,5.950832851716721800e-02,-4.516543292115619224e+00,3.167478965920324935e-02,-8.106785357275050785e+00,3.739485358088814188e-02,-7.806128110841285661e+00,2.124102642852733133e-02,-7.566398884215281839e+00,6.384126528062544770e-02,1.108560014562918333e-01,7.958042331060885544e-02,5.842500785074395964e+00,2.533739350532560400e-02,-7.157556862942359821e+00,7.563799938315221572e-02,-5.666065559037376964e+00,-3.400814083511929844e-03,-9.998556484784248966e+00,1.164877996733172105e-01,2.592040908368909768e+00,6.599306702772199384e-02,-4.214037924765360543e+00,2.831342689850989414e-02,-7.109909779830920762e+00,1.255819640798440662e-01,5.662525165383771153e+00,-5.380123424948657362e-02,-1.239200715755257143e+01,1.391745741504632483e-01,-1.701789547442613459e+00,-4.541500430377090614e-02,-1.194428221400174372e+01,2.940573630303534511e-02,-8.053837381675748475e+00,7.360269224678314681e-02,-5.576726639123561924e+00,-4.823341598130702346e-02,-1.205049731742893115e+01,1.972694374241743265e-01,1.305273544858863666e+01,-6.898771062889005878e-02,-1.309290334861262295e+01,1.373070530346488238e-01,-8.866279390267240990e-01,4.727135513755881258e-02,-7.297652890906511480e+00,3.808636873114741323e-03,-9.612653867973678601e+00,1.348044277847879613e-01,-1.531077595686131110e+00,-6.407550813074876228e-02,-1.290510086950753355e+01,1.929548954204979572e-01,1.255821225973286381e+01
1.885083333333333492e+09,1.171159081487770093e-01,4.509273247043251054e+00,5.886694710454440371e-02,-5.045608853017479412e+00,2.343239634322089732e-02,-7.609248717656000416e+00,1.146089413637054050e-01,2.240741691372105215e+00,-4.912461452500992837e-02,-1.221946102351240881e+01,1.457763190243417384e-01,-8.568204380348659610e-01,5.526322448914014474e-02,-5.163590005655835036e+00,6.798653062033532812e-02,5.569468031284890763e+00,7.235221612375093703e-02,5.763106935054210789e-01,5.949988989460099076e-02,-4.512104927689322587e+00,3.156457664343687713e-02,-8.105823768150740349e+00,3.733136602510309099e-02,-7.804626476470575724e+00,2.111565534771039226e-02,-7.566099935955524991e+00,6.380418809028645666e-02,1.183321277668895194e-01,7.962797314867889331e-02,5.854292377568097727e+00,2.524276750249854553e-02,-7.156896235409078599e+00,7.572153570780118526e-02,-5.660529500273531411e+00,-3.656028388452785532e-03,-1.000116476986422853e+01,1.166712874311359172e-01,2.605333414676834103e+00,6.597002924525662004e-02,-4.209096425322091051e+00,2.817423827090123276e-02,-7.109237535795006835e+00,1.257864499414207693e-01,5.677659322521203755e+00,-5.418855702593634860e-02,-1.239956977194971088e+01,1.394306622747696067e-01,-1.689999040487814685e+00,-4.574097759965686794e-02,-1.195075967668810613e+01,2.932836126809230254e-02,-8.052711844468277036e+00,7.364278406353610973e-02,-5.571099686579263910e+00,-4.863609248274979036e-02,-1.205705527053291704e+01,1.976683094840524513e-01,1.307603987035678195e+01,-6.943994063144157125e-02,-1.310190380620031547e+01,1.375891050593598119e-01,-8.745089733410829069e-01,4.722434637879455166e-02,-7.295113754088448310e+00,3.617773173456355091e-03,-9.614330305694101853e+00,1.351016906242844262e-01,-1.519505749147136875e+00,-6.450313433081188152e-02,-1.291356724465155104e+01,1.933244417017151162e-01,1.258049379328199713e+01
1.886177777777777910e+09,1.173012134762559805e-01,4.523486066725444843e+00,5.884734788223181662e-02,-5.041335032832098939e+00,2.327859297197667349e-02,-7.608974405285388265e+00,1.147834941918466772e-01,2.253742818840946960e+00,-4.950821605248512808e-02,-1.222669742365996726e+01,1.460311723909400172e-01,-8.442797722531312221e-01,5.522175885572395970e-02,-5.159670728771653003e+00,6.798237329207829083e-02,5.580328859068590219e+00,7.234314528639700093e-02,5.841948809657665498e-01,5.948498892704381230e-02,-4.507673384624631296e+00,3.145640452373062862e-02,-8.104865940463318097e+00,3.726451247583750098e-02,-7.803131639691776478e+00,2.099123360439422367e-02,-7.565815073138113966e+00,6.376945145759585487e-02,1.258062935729700738e-01,7.967558668599632188e-02,5.866083987555807511e+00,2.515001135618528949e-02,-7.156252170267349832e+00,7.580555622339110733e-02,-5.654991158646462068e+00,-3.910592291254413877e-03,-1.000378425891150513e+01,1.168558836986776650e-01,2.618641433416877273e+00,6.594870482682815838e-02,-4.204154728990145529e+00,2.803552703462173362e-02,-7.108576515796818818e+00,1.259921852329919656e-01,5.692809191075190789e+00,-5.457697662990995680e-02,-1.240716255542137247e+01,1.396874885987193782e-01,-1.678187939019793351e+00,-4.606602865808098052e-02,-1.195726756084557429e+01,2.924975170237979413e-02,-8.051594413056333721e+00,7.368392889277493307e-02,-5.565466196928109177e+00,-4.903747535099069188e-02,-1.206363497578097999e+01,1.980691007276641213e-01,1.309937271179141760e+01,-6.989260633999806738e-02,-1.311093805717767147e+01,1.378740611118906279e-01,-8.623756712850859651e-01,4.717658058007832833e-02,-7.292577388663223026e+00,3.426166628050947641e-03,-9.616019663318091659e+00,1.353989608846159487e-01,-1.507923191789279027e+00,-6.493252598201358639e-02,-1.292206596048493950e+01,1.936961277007963333e-01,1.260280055797361953e+01
1.887272222222222328e+09,1.174876787739931039e-01,4.537713894663296443e+00,5.882788845101043912e-02,-5.037063820674839931e+00,2.312463195923042045e-02,-7.608710639179575352e+00,1.149591992006307045e-01,2.266759374967107998e+00,-4.989339597414869931e-02,-1.223396233998859195e+01,1.462877267259008185e-01,-8.317168907310729109e-01,5.517747390593612938e-02,-5.155752461535997533e+00,6.797835033433924368e-02,5.591188202731738777e+00,7.233615830434039773e-02,5.920782940401425609e-01,5.946300136822789406e-02,-4.503248051485079451e+00,3.135058719119001441e-02,-8.103912144169910903e+00,3.719400857041205155e-02,-7.801643128340606914e+00,2.086746554971157311e-02,-7.565544354240130609e+00,6.373704754614113732e-02,1.332782957861206596e-01,7.972305917235043837e-02,5.877875715662743694e+00,2.505858416525279589e-02,-7.155625060457911246e+00,7.588958925062025407e-02,-5.649450455722185183e+00,-4.163871520036026806e-03,-1.000641514748571836e+01,1.170415743192720348e-01,2.631965064666032639e+00,6.592926719733131768e-02,-4.199213049533530473e+00,2.789723708120055504e-02,-7.107926842708864434e+00,1.261991739694214854e-01,5.707974852900632889e+00,-5.496654136788604178e-02,-1.241478561431593342e+01,1.399450369272566275e-01,-1.666356049123125960e+00,-4.639056185291630385e-02,-1.196380619213457841e+01,2.916961739984626212e-02,-8.050484882256728980e+00,7.372624126746778195e-02,-5.559826189540642893e+00,-4.943703188527418663e-02,-1.207023665384633659e+01,1.984718268700224886e-01,1.312273409503628230e+01,-7.034569154282084569e-02,-1.312000635362020873e+01,1.381615110661182089e-01,-8.502279733857158739e-01,4.712798466722419727e-02,-7.290043639730454217e+00,3.233851482969031348e-03,-9.617721923099777470e+00,1.356953548510755059e-01,-1.496329554341240042e+00,-6.536368037653922380e-02,-1.293059706188664393e+01,1.940699587031242401e-01,1.262513262446342566e+01
1.888366666666666746e+09,1.176753208257390604e-01,4.551956813669714386e+00,5.880846258567393875e-02,-5.032795160375731491e+00,2.297058805219848870e-02,-7.608457442436384000e+00,1.151360842360088232e-01,2.279791440611125708e+00,-5.028007866129548253e-02,-1.224125580708544447e+01,1.465461302931021503e-01,-8.191317306689828159e-01,5.513057587651286340e-02,-5.151834807831575880e+00,6.797444511902611675e-02,5.602046096153613597e+00,7.233138006627209959e-02,5.999606957388610162e-01,5.943336358871852826e-02,-4.498828238983886507e+00,3.124740156399659005e-02,-8.102962689904501303e+00,3.711963195169244722e-02,-7.800160433750807698e+00,2.074405747313862874e-02,-7.565287804635109303e+00,6.370694822137074054e-02,1.407479351229356801e-01,7.977019737704205138e-02,5.889667689845478726e+00,2.496788904279926766e-02,-7.155015249536690547e+00,7.597316848581921189e-02,-5.643907250018020072e+00,-4.415253052630756583e-03,-1.000905771445336789e+01,1.172283477650907790e-01,2.645304411185843918e+00,6.591185923051055828e-02,-4.194271618724053852e+00,2.775929780825990220e-02,-7.107288632499918712e+00,1.264074202743224185e-01,5.723156390615780076e+00,-5.535730123481317350e-02,-1.242243904991021530e+01,1.402033027961878398e-01,-1.654503174627346196e+00,-4.671501014066523766e-02,-1.197037585513909086e+01,2.908769755932971712e-02,-8.049383010465684052e+00,7.376982734601911229e-02,-5.554179699213769084e+00,-4.983423861943542255e-02,-1.207686058571313836e+01,1.988765038253412221e-01,1.314612414186548506e+01,-7.079919968865881763e-02,-1.312910894911164128e+01,1.384510517612096425e-01,-8.380657739712793486e-01,4.707850582856780430e-02,-7.287512341745183697e+00,3.040866456289819005e-03,-9.619437072663712840e+00,1.359900305799917331e-01,-1.484724359496770729e+00,-6.579658750520370192e-02,-1.293916059584829981e+01,1.944459362777690437e-01,1.264749006343085824e+01
1.889461111111111164e+09,1.178641569056813471e-01,4.566214905847499672e+00,5.878897246035418717e-02,-5.028528983114981088e+00,2.281653573494300466e-02,-7.608214848118292295e+00,1.153141775187004892e-01,2.292839094875926076e+00,-5.066818129237733725e-02,-1.224857787113314878e+01,1.468065253013618732e-01,-8.065242475861656990e-01,5.508132269287091543e-02,-5.147917394072297093e+00,6.797064403131074239e-02,5.612902575498159408e+00,7.232890230650056151e-02,6.078418335037428788e-01,5.939558211733111243e-02,-4.494413186589414799e+00,3.114708233109977562e-02,-8.102017923943503064e+00,3.704122694744862304e-02,-7.798683019022734975e+00,2.062072127078258890e-02,-7.565045417188404286e+00,6.367910563093776011e-02,1.482150180947268969e-01,7.981682315979118925e-02,5.901460063727241412e+00,2.487727727679352532e-02,-7.154423023914393553e+00,7.605584131784509649e-02,-5.638361337898056824e+00,-4.664155929253590432e-03,-1.001171231913913395e+01,1.174161953975999539e-01,2.658659578097746223e+00,6.589659147027501773e-02,-4.189330682343118895e+00,2.762162498835275815e-02,-7.106661992222568003e+00,1.266169284443025289e-01,5.738353887610523785e+00,-5.574930716003222153e-02,-1.243012295821502100e+01,1.404622935420338781e-01,-1.642629118615247519e+00,-4.703983055233102589e-02,-1.197697679026320472e+01,2.900376536253364973e-02,-8.048288523782442638e+00,7.381478277386177567e-02,-5.548526775110071085e+00,-5.022858816213940369e-02,-1.208350711206464645e+01,1.992831475887190951e-01,1.316954297366497428e+01,-7.125315369895715567e-02,-1.313824609609597260e+01,1.387422922463292241e-01,-8.258889227397346877e-01,4.702811289110438164e-02,-7.284983321438771142e+00,2.847253997738365128e-03,-9.621165105457908595e+00,1.362822009972236570e-01,-1.473107027639537714e+00,-6.623123028579674942e-02,-1.294775661245532383e+01,1.948240581818380668e-01,1.266987294597521796e+01
1.890555555555555582e+09,1.180542046737701467e-01,4.580488252540093619e+00,5.876933010644660310e-02,-5.024265208774069791e+00,2.266254793994036329e-02,-7.607982899189333459e+00,1.154935074257994465e-01,2.305902415052021759e+00,-5.105761535242327870e-02,-1.225592859085951680e+01,1.470690454091568844e-01,-7.938944144161838024e-01,5.503002157075021633e-02,-5.143999876108011016e+00,6.796693676439606591e-02,5.623757678802371984e+00,7.232878168019472864e-02,6.157214436618841935e-01,5.934924242066378502e-02,-4.490002070299627945e+00,3.104981738024887097e-02,-8.101078222491642222e+00,3.695870814812444310e-02,-7.797210327891058057e+00,2.049717802212614945e-02,-7.564817153238523773e+00,6.365345298411981267e-02,1.556793589246875387e-01,7.986277680486145170e-02,5.913253014466950397e+00,2.478605352174864315e-02,-7.153848605398496652e+00,7.613717700092371976e-02,-5.632812455568084964e+00,-4.910041682288192495e-03,-1.001437939707031610e+01,1.176051116872685598e-01,2.672030672528812101e+00,6.588354086626745099e-02,-4.184390496021250350e+00,2.748412191396215967e-02,-7.106047018105937418e+00,1.268277030155574581e-01,5.753567428045387011e+00,-5.614261022985344435e-02,-1.243783742988201801e+01,1.407220281773180481e-01,-1.630733684918427517e+00,-4.736549935984817744e-02,-1.198360919114104206e+01,2.891763198508846833e-02,-8.047201120706379385e+00,7.386119067812278727e-02,-5.542867479406488940e+00,-5.061959599371807644e-02,-1.209017663187096048e+01,1.996917741147496705e-01,1.319299071142929947e+01,-7.170759542294129207e-02,-1.314741804329450581e+01,1.390348587808615255e-01,-8.136972269351305798e-01,4.697679728206595462e-02,-7.282456400905431337e+00,2.653059506578243475e-03,-9.622906021101199414e+00,1.365711462283172861e-01,-1.461476884168454227e+00,-6.666758492135874126e-02,-1.295638516583485966e+01,1.952043183081508537e-01,1.269228134402593788e+01
