f_Hz,ReZ11,ImZ11,ReZ21,ImZ21,ReZ12,ImZ12,ReZ22,ImZ22
7.848450000000000000e+08,1.305129196410906578e-01,2.416150954843136578e+00,-8.146642684359738096e-03,-1.599725414499551523e-01,-9.367222363149312406e-03,-1.673616392790587826e-01,2.593049453453050504e-02,8.350102167235325945e-01
7.855800000000000000e+08,1.320081237583626277e-01,2.427594881190185738e+00,-8.170260249479468703e-03,-1.607165803761547718e-01,-9.410388319235839585e-03,-1.682012733377395430e-01,2.588313379793827709e-02,8.377597872307461779e-01
7.863150000000000000e+08,1.335327562719972883e-01,2.439147574995127243e+00,-8.193581838838280215e-03,-1.614632423426607677e-01,-9.455672681351409356e-03,-1.690442929772470460e-01,2.583614259604740879e-02,8.405081296798633250e-01
7.870500000000000000e+08,1.350873758569268446e-01,2.450812654558271575e+00,-8.217122125603795041e-03,-1.622129950648045771e-01,-9.502648605823955930e-03,-1.698900821006532891e-01,2.578960180891075316e-02,8.432552142791965855e-01
7.877850000000000000e+08,1.366736172756239098e-01,2.462593629922992911e+00,-8.241548833165496246e-03,-1.629658582508968778e-01,-9.550544115795370909e-03,-1.707384924688212791e-01,2.574353737889436416e-02,8.460009747260790469e-01
7.885200000000000000e+08,1.382938272107968602e-01,2.474493251863916665e+00,-8.267347282059321623e-03,-1.637214153803995820e-01,-9.598637961653482681e-03,-1.715899573812174339e-01,2.569791089521601679e-02,8.487453547689507438e-01
7.892550000000000000e+08,1.399503568585159508e-01,2.486513262780352118e+00,-8.294576907285678563e-03,-1.644790440799537845e-01,-9.646632418411368523e-03,-1.724453141353531616e-01,2.565264395310863990e-02,8.514883488278087720e-01
7.899900000000000000e+08,1.416448614567830111e-01,2.498654678778457150e+00,-8.322840862765759629e-03,-1.652382495369571491e-01,-9.694815282898446712e-03,-1.733054231208599749e-01,2.560766349801502431e-02,8.542300155293783837e-01
7.907250000000000000e+08,1.433779570342022802e-01,2.510918468621599953e+00,-8.351483190225531331e-03,-1.659989345600900446e-01,-9.743928469946702003e-03,-1.741707742662993996e-01,2.556294449463003896e-02,8.569704570829136392e-01
7.914600000000000000e+08,1.451494100980826873e-01,2.523306295931976084e+00,-8.379914687125887898e-03,-1.667614721590290894e-01,-9.794807911862516911e-03,-1.750412789368912536e-01,2.551852764242033486e-02,8.597097751357878348e-01
7.921950000000000000e+08,1.469587719909097590e-01,2.535820956056796138e+00,-8.407905034430581889e-03,-1.675265453924840164e-01,-9.847974986461324742e-03,-1.759163530342039428e-01,2.547450276309530526e-02,8.624480259476801081e-01
7.929300000000000000e+08,1.488061469271411419e-01,2.548466287506963024e+00,-8.435696341174837853e-03,-1.682948351571909029e-01,-9.903385076492162223e-03,-1.767952509328999111e-01,2.543096623185093705e-02,8.651851981101978950e-01
7.936650000000000000e+08,1.506927127683493073e-01,2.561246597716421824e+00,-8.463882850493749041e-03,-1.690667117582599355e-01,-9.960460813983999101e-03,-1.776774833031308787e-01,2.538797423997021102e-02,8.679212244252335617e-01
7.944000000000000000e+08,1.526207329145342351e-01,2.574165885662732745e+00,-8.493118150187387722e-03,-1.698420833030004351e-01,-1.001839482478346192e-02,-1.785631086828367575e-01,2.534551583381735446e-02,8.706560219487595731e-01
7.951350000000000000e+08,1.545930488128643976e-01,2.587227248360763454e+00,-8.523796640664261376e-03,-1.706204750058347430e-01,-1.007657090170486353e-02,-1.794527511029899158e-01,2.530351946735423171e-02,8.733895397085291723e-01
7.958700000000000000e+08,1.566123016924233502e-01,2.600432770777515668e+00,-8.555867873247269620e-03,-1.714012981107189415e-01,-1.013489199228643362e-02,-1.803473332715614108e-01,2.526188951559987447e-02,8.761217897041992941e-01
7.966050000000000000e+08,1.586802700655409182e-01,2.613783960832452902e+00,-8.588875178841973504e-03,-1.721841729923119235e-01,-1.019384911444001091e-02,-1.812476580922515457e-01,2.522055376734534324e-02,8.788528455071481504e-01
7.973400000000000000e+08,1.607976561359037437e-01,2.627282519838329389e+00,-8.622197664821831115e-03,-1.729691448659880781e-01,-1.025429487653231088e-02,-1.821540484899781542e-01,2.517949732781799357e-02,8.815828095845668066e-01
7.980750000000000000e+08,1.629644340051713824e-01,2.640931068978333851e+00,-8.655373381463146720e-03,-1.737566850674478469e-01,-1.031703388190186380e-02,-1.830662273718288435e-01,2.513876550789067438e-02,8.843117666765942797e-01
7.988100000000000000e+08,1.651805934530417574e-01,2.654733470064747802e+00,-8.688341654349526419e-03,-1.745474784513968702e-01,-1.038243518590694671e-02,-1.839834996507304643e-01,2.509843445843297494e-02,8.870397477602870451e-01
7.995450000000000000e+08,1.674469136713596928e-01,2.668694577250420696e+00,-8.721483763915181472e-03,-1.753421042087994208e-01,-1.045026203671706871e-02,-1.849051464848096848e-01,2.505856514534805790e-02,8.897667235931862040e-01
8.002800000000000000e+08,1.697653821045266576e-01,2.682819538674706905e+00,-8.755442390526840465e-03,-1.761407701075152488e-01,-1.051980579743760566e-02,-1.858308345203837364e-01,2.501916501523153077e-02,8.924926313938388311e-01
8.010150000000000000e+08,1.721390462357650919e-01,2.697112993321774788e+00,-8.790810772686575778e-03,-1.769432328098991258e-01,-1.059025824456427851e-02,-1.867608343070130406e-01,2.498017780493734172e-02,8.952174208730799831e-01
8.017500000000000000e+08,1.745713668867241164e-01,2.711578565016452114e+00,-8.827847200470599967e-03,-1.777489435264188178e-01,-1.066113605158632884e-02,-1.876959370693913332e-01,2.494150737639512505e-02,8.979410955805446903e-01
8.024850000000000000e+08,1.770653915504086795e-01,2.726218912123426374e+00,-8.866357255262946255e-03,-1.785573456875916565e-01,-1.073254402842141290e-02,-1.886371103721870557e-01,2.490306373039879312e-02,9.006637277321174473e-01
8.032200000000000000e+08,1.796231602845714259e-01,2.741036317240272080e+00,-8.905802044602470144e-03,-1.793681757581485348e-01,-1.080514383154046291e-02,-1.895850649495356144e-01,2.486480765839226004e-02,9.033854382602746202e-01
8.039550000000000000e+08,1.822456458603519958e-01,2.756033531279094007e+00,-8.945577824826748264e-03,-1.801816172688957829e-01,-1.087984258820711737e-02,-1.905399506015648114e-01,2.482677093520857178e-02,9.061063518018160901e-01
8.046900000000000000e+08,1.849332669211553593e-01,2.771214455633849383e+00,-8.985327210139884210e-03,-1.809982317981225775e-01,-1.095735711102988064e-02,-1.915013351207483505e-01,2.478904138438017477e-02,9.088265494117605536e-01
8.054250000000000000e+08,1.876867271942087023e-01,2.786584321693174715e+00,-9.025126950394712216e-03,-1.818187019772107282e-01,-1.103787289805342048e-02,-1.924684783290917522e-01,2.475172019611264485e-02,9.115460431604226477e-01
8.061600000000000000e+08,1.905077676995186320e-01,2.802149273749912073e+00,-9.065459288297000526e-03,-1.826435150071174518e-01,-1.112097047570344797e-02,-1.934407645743095316e-01,2.471487323332216199e-02,9.142647856488614888e-01
8.068950000000000000e+08,1.933994569673923580e-01,2.817915558393796260e+00,-9.106981945901010400e-03,-1.834727442242474749e-01,-1.120585775261692500e-02,-1.944180763904750364e-01,2.467850126821951109e-02,9.169827095457699917e-01
8.076300000000000000e+08,1.963658702447994009e-01,2.833888723056602998e+00,-9.150211841203027482e-03,-1.843060367827794865e-01,-1.129179293174856387e-02,-1.954009205099273006e-01,2.464254442238224957e-02,9.196997767463185314e-01
8.083650000000000000e+08,1.994113122181633280e-01,2.850073227472790904e+00,-9.195279935135214702e-03,-1.851428125286818105e-01,-1.137848577238215197e-02,-1.963902412648052265e-01,2.460691846497993843e-02,9.224160117179225349e-01
8.091000000000000000e+08,2.025394683203490809e-01,2.866472671137370032e+00,-9.241878392028113343e-03,-1.859825741572687652e-01,-1.146627471239517262e-02,-1.973870137211087283e-01,2.457156412943859586e-02,9.251315016980653505e-01
8.098350000000000000e+08,2.057529110112822635e-01,2.883090534839229946e+00,-9.289424933213675725e-03,-1.868251740323754184e-01,-1.155598925228909848e-02,-1.983918205091923792e-01,2.453648378620779461e-02,9.278463635290778999e-01
8.105700000000000000e+08,2.090532162012650463e-01,2.899931075954995663e+00,-9.337361124304834406e-03,-1.876709055672265980e-01,-1.164856521662402736e-02,-1.994046257038462056e-01,2.450174625237687767e-02,9.305606942402078197e-01
8.113050000000000000e+08,2.124416437414902992e-01,2.916999935200764504e+00,-9.385435253872313061e-03,-1.885203751985921605e-01,-1.174460551719973267e-02,-2.004248609510472234e-01,2.446745697394338281e-02,9.332745310394823246e-01
8.120400000000000000e+08,2.159200533014811463e-01,2.934304150495843366e+00,-9.433829106413405344e-03,-1.893742204952774122e-01,-1.184410761085721332e-02,-2.014517822317797580e-01,2.443370881861616634e-02,9.359878416599846096e-01
8.127750000000000000e+08,2.194916045169464924e-01,2.951851565783555564e+00,-9.483066598036004463e-03,-1.902328161836022991e-01,-1.194649601886308213e-02,-2.024849189512921144e-01,2.440053893618690517e-02,9.387005503660486028e-01
8.135100000000000000e+08,2.231608916233564777e-01,2.969649925321389716e+00,-9.533751375137471465e-03,-1.910961150489906557e-01,-1.205094520118384083e-02,-2.035243895070798781e-01,2.436791421114108819e-02,9.414125863947850892e-01
8.142450000000000000e+08,2.269334406156840178e-01,2.987706105936605461e+00,-9.586265546674053312e-03,-1.919637025767789995e-01,-1.215683157156118542e-02,-2.045709235995359920e-01,2.433575315528471034e-02,9.441239297841270695e-01
8.149800000000000000e+08,2.308148150808118360e-01,3.006025877897460674e+00,-9.640580463340316791e-03,-1.928350371325991408e-01,-1.226408743638398441e-02,-2.056255785962113614e-01,2.430397317800032930e-02,9.468346306256124612e-01
8.157150000000000000e+08,2.348097767876364539e-01,3.024614326838339196e+00,-9.696273862423861536e-03,-1.937097550015193792e-01,-1.237327788735332994e-02,-2.066892915199284864e-01,2.427253880680483797e-02,9.495447913449296395e-01
8.164500000000000000e+08,2.389219270511321880e-01,3.043476740660901569e+00,-9.752744336050517965e-03,-1.945878877241409011e-01,-1.248536047315875093e-02,-2.077624919229633105e-01,2.424148561123540963e-02,9.522545207464462313e-01
8.171850000000000000e+08,2.431540213649124038e-01,3.062619529710441046e+00,-9.809515684231809654e-03,-1.954698834883130121e-01,-1.260124729921465771e-02,-2.088449714187592121e-01,2.421090687655215457e-02,9.549638833900794266e-01
8.179200000000000000e+08,2.475088162073046105e-01,3.082050725151772141e+00,-9.866479291956206654e-03,-1.963564224203419306e-01,-1.272138953621574850e-02,-2.099360772219401594e-01,2.418090925520801487e-02,9.576728706529527013e-01
8.186550000000000000e+08,2.519900385312093261e-01,3.101779804495187420e+00,-9.923954111853958843e-03,-1.972481183550564010e-01,-1.284559420577216678e-02,-2.110351339498481027e-01,2.415155982910134960e-02,9.603814089754149075e-01
8.193900000000000000e+08,2.566030006261028618e-01,3.121816926321974162e+00,-9.982535139123531118e-03,-1.981452558455627511e-01,-1.297316705363101008e-02,-2.121418822743712795e-01,2.412285180882299887e-02,9.630894017588630396e-01
8.201250000000000000e+08,2.613545531017872348e-01,3.142171953893331704e+00,-1.004280668558620547e-02,-1.990476930203317618e-01,-1.310331131035386704e-02,-2.132567134089459471e-01,2.409470685415653068e-02,9.657967839295431567e-01
8.208600000000000000e+08,2.662523956128489133e-01,3.162853759910364104e+00,-1.010506372358356032e-02,-1.999549777783851401e-01,-1.323558269083009373e-02,-2.143805802905214553e-01,2.406701333505243540e-02,9.685035613629392470e-01
8.215950000000000000e+08,2.713040876852238492e-01,3.183870172672495169e+00,-1.016917990083674415e-02,-2.008666184190459336e-01,-1.337017162030331580e-02,-2.155146288474870664e-01,2.403968130862694022e-02,9.712098148370050810e-01
8.223300000000000000e+08,2.765162589534471693e-01,3.205228609085355451e+00,-1.023468717547587094e-02,-2.017823732172586149e-01,-1.350786975008716820e-02,-2.166597342093799505e-01,2.401268616101856490e-02,9.739156662560448652e-01
8.230650000000000000e+08,2.818944277406741361e-01,3.226937096797614313e+00,-1.030102637669461259e-02,-2.027024146739717092e-01,-1.364973649467703803e-02,-2.178161755819576773e-01,2.398607843764175365e-02,9.766212243383877167e-01
8.238000000000000000e+08,2.874435400316708300e-01,3.249005187556892160e+00,-1.036784310616407911e-02,-2.036272872485531404e-01,-1.379663284827099129e-02,-2.189836146201857847e-01,2.395995465267524924e-02,9.793265377426129126e-01
8.245350000000000000e+08,2.931689824363554742e-01,3.271444309550273211e+00,-1.043518142125919070e-02,-2.045576805769953876e-01,-1.394885756275161641e-02,-2.201613896564126593e-01,2.393440403660399007e-02,9.820315800315531085e-01
8.252700000000000000e+08,2.990775811460090750e-01,3.294267379716313116e+00,-1.050347932525026035e-02,-2.054941319341431483e-01,-1.410607019650659925e-02,-2.213489786594205755e-01,2.390945884541900712e-02,9.847362746091939956e-01
8.260050000000000000e+08,3.051780973970470989e-01,3.317487865178696538e+00,-1.057336920477311946e-02,-2.064368063877164983e-01,-1.426754150464089842e-02,-2.225463978418142086e-01,2.388507435962992920e-02,9.874405470683287334e-01
8.267400000000000000e+08,3.114809739167225255e-01,3.341118763382779022e+00,-1.064538343384206776e-02,-2.073854637181805072e-01,-1.443260642508513263e-02,-2.237543342128582302e-01,2.386114962611558810e-02,9.901443779146356095e-01
8.274750000000000000e+08,3.179974587176381817e-01,3.365172020970867539e+00,-1.071971208663815775e-02,-2.083396276966386629e-01,-1.460109189996718418e-02,-2.249739438475256148e-01,2.383757895418398345e-02,9.928478279707718679e-01
8.282100000000000000e+08,3.247385485354245538e-01,3.389658702113633737e+00,-1.079613305052620070e-02,-2.092988725213221213e-01,-1.477350334772473475e-02,-2.262064162854074134e-01,2.381430797618550033e-02,9.955510224598865809e-01
8.289450000000000000e+08,3.317142946796100555e-01,3.414589847708016546e+00,-1.087414842801631351e-02,-2.102630833242559727e-01,-1.495087451591926506e-02,-2.274525242248061352e-01,2.379136518185329813e-02,9.982541009541562316e-01
8.296800000000000000e+08,3.389338443937534584e-01,3.439977619509495543e+00,-1.095325826440809655e-02,-2.112325612831747190e-01,-1.513435514145453076e-02,-2.287123862440051947e-01,2.376885194453833353e-02,1.000957158209833775e+00
8.304150000000000000e+08,3.464062305843760292e-01,3.465836172517304359e+00,-1.103323461609225647e-02,-2.122079218814932056e-01,-1.532474377818436768e-02,-2.299855637602034597e-01,2.374689515699643719e-02,1.003660206124510346e+00
8.311500000000000000e+08,3.541415487238056548e-01,3.492181824456147776e+00,-1.111425947599878512e-02,-2.131898381095113648e-01,-1.552220191311888021e-02,-2.312714450984857673e-01,2.372558593299351273e-02,1.006363176751580157e+00
8.318850000000000000e+08,3.621519592296087997e-01,3.519032435838323369e+00,-1.119685852110318368e-02,-2.141787573745712325e-01,-1.572629500568259453e-02,-2.325697242064354853e-01,2.370493540350872286e-02,1.009065965560332900e+00
8.326200000000000000e+08,3.704520310058111443e-01,3.546406309598107320e+00,-1.128166464629100710e-02,-2.151747333928334394e-01,-1.593634151750355360e-02,-2.338807328417184805e-01,2.368487035692554837e-02,1.011768493471402852e+00
8.333550000000000000e+08,3.790582643088163395e-01,3.574321168263453252e+00,-1.136912986497051054e-02,-2.161774564494401141e-01,-1.615189523614235512e-02,-2.352054581005057210e-01,2.366527136665447922e-02,1.014470756270910989e+00
8.340900000000000000e+08,3.879880422051796285e-01,3.602793740849936199e+00,-1.145932934957251403e-02,-2.171864662847038108e-01,-1.637311809025285628e-02,-2.365452355841388132e-01,2.364603429700792153e-02,1.017172836083721110e+00
8.348250000000000000e+08,3.972585551970178042e-01,3.631840197925256586e+00,-1.155195489608513808e-02,-2.182014410308144858e-01,-1.660085509657257402e-02,-2.379012725554703611e-01,2.362712385663755243e-02,1.019874868769044207e+00
8.355600000000000000e+08,4.068862721879414335e-01,3.661477253030859913e+00,-1.164650040648107510e-02,-2.192224182570930435e-01,-1.683637309674374666e-02,-2.392742420989664165e-01,2.360859160832038534e-02,1.022576983698369579e+00
8.362950000000000000e+08,4.168872723550237636e-01,3.691723410033362907e+00,-1.174254644813907920e-02,-2.202498386215793469e-01,-1.708089502827792733e-02,-2.406641543259632754e-01,2.359054884565188470e-02,1.025279246794335020e+00
8.370300000000000000e+08,4.272783298875247882e-01,3.722599751039628480e+00,-1.184000211449377261e-02,-2.212843913883626168e-01,-1.733516558066986943e-02,-2.420705712039938062e-01,2.357310793851904313e-02,1.027981636401407384e+00
8.377650000000000000e+08,4.380782654186620717e-01,3.754129876975784263e+00,-1.193918434962769684e-02,-2.223267397233210096e-01,-1.759926916945520059e-02,-2.434930578066850093e-01,2.355632224890855456e-02,1.030684064968566460e+00
8.385000000000000000e+08,4.493089354730573914e-01,3.786339030843449027e+00,-1.204069635050081070e-02,-2.233772630912684021e-01,-1.787279423260641070e-02,-2.449316425872272440e-01,2.354015591505782823e-02,1.033386435977790008e+00
8.392350000000000000e+08,4.609954018753701921e-01,3.819252846875813123e+00,-1.214516680449450985e-02,-2.244359448771775789e-01,-1.815526274761202277e-02,-2.463870538457877124e-01,2.352449983843821549e-02,1.036088707089145577e+00
8.399700000000000000e+08,4.731652289145165113e-01,3.852896369414635647e+00,-1.225298063470428751e-02,-2.255024604634286445e-01,-1.844660915756893976e-02,-2.478606121645414162e-01,2.350922654307591522e-02,1.038790926703436091e+00
8.407050000000000000e+08,4.858472990436077388e-01,3.887293866994937286e+00,-1.236413547951197706e-02,-2.265764210067096884e-01,-1.874746709354290983e-02,-2.493538326396538274e-01,2.349425627261192417e-02,1.041493224257619810e+00
8.414400000000000000e+08,4.990707961718754970e-01,3.922469581126163174e+00,-1.247829489706817584e-02,-2.276576509664864079e-01,-1.905911896929636529e-02,-2.508679382084134102e-01,2.347960027558002039e-02,1.044195758096678972e+00
8.421750000000000000e+08,5.128649444162203253e-01,3.958449082775488570e+00,-1.259501108037195359e-02,-2.287463613326281286e-01,-1.938313417546158254e-02,-2.524035312837369927e-01,2.346535825467530034e-02,1.046898646766245555e+00
8.429100000000000000e+08,5.272597318478066120e-01,3.995260595198641518e+00,-1.271400575444872269e-02,-2.298431331698463087e-01,-1.972087989688138532e-02,-2.539605915074570897e-01,2.345167005458039661e-02,1.049601918688089608e+00
8.436450000000000000e+08,5.422873656731574954e-01,4.032935641892995804e+00,-1.283536969505356083e-02,-2.309487209534727692e-01,-2.007315406866283167e-02,-2.555388024984495687e-01,2.343864516750619395e-02,1.052305506495570642e+00
8.443800000000000000e+08,5.579838373152535835e-01,4.071508701689933396e+00,-1.295958271397924452e-02,-2.320637747617203817e-01,-2.044012900143393416e-02,-2.571380434347695365e-01,2.342630547285420167e-02,1.055009289969637942e+00
8.451150000000000000e+08,5.743899117020738743e-01,4.111016045626607607e+00,-1.308734600753238761e-02,-2.331886201195503272e-01,-2.082163720979405760e-02,-2.587587970604544041e-01,2.341457051778837381e-02,1.057713166762604073e+00
8.458500000000000000e+08,5.915511358953809973e-01,4.151494348851737293e+00,-1.321931233817357117e-02,-2.343232046195472540e-01,-2.121765740409988291e-02,-2.604022674285800809e-01,2.340329342379415811e-02,1.060417115589334491e+00
8.465850000000000000e+08,6.095169566685010309e-01,4.192979802210869522e+00,-1.335584994470850710e-02,-2.354672365130915102e-01,-2.162875668772583707e-02,-2.620701476695129206e-01,2.339232980968730669e-02,1.063121219912443571e+00
8.473200000000000000e+08,6.283395019534472326e-01,4.235508217463125114e+00,-1.349695840202101010e-02,-2.366204443936626989e-01,-2.205626690056299369e-02,-2.637641559212127729e-01,2.338160506169906575e-02,1.065825639916699430e+00
8.480550000000000000e+08,6.480727818183065203e-01,4.279116132601576084e+00,-1.364237799057668038e-02,-2.377828268852553162e-01,-2.250210810327473582e-02,-2.654855758320446846e-01,2.337114574211352283e-02,1.068530546874501219e+00
8.487900000000000000e+08,6.687728915456759848e-01,4.323842417386064341e+00,-1.379183699035076323e-02,-2.389547668320922136e-01,-2.296835203651987831e-02,-2.672350362503032595e-01,2.336105894512593290e-02,1.071236053451534609e+00
8.495250000000000000e+08,6.904993282386566733e-01,4.369729608756693473e+00,-1.394531227275333865e-02,-2.401369528677935461e-01,-2.345675150471804304e-02,-2.690126433005800011e-01,2.335147000718917898e-02,1.073942175998489068e+00
8.502600000000000000e+08,7.133169916534142230e-01,4.416824315218032204e+00,-1.410317205567159816e-02,-2.413301481103294066e-01,-2.396847994366849838e-02,-2.708183984942270084e-01,2.334245063441942741e-02,1.076648848868861252e+00
8.509950000000000000e+08,7.372981006466039489e-01,4.465176475585333371e+00,-1.426612886525138735e-02,-2.425349226418845872e-01,-2.450421915802928480e-02,-2.726526902616437931e-01,2.333397501427111886e-02,1.079355984215037312e+00
8.517300000000000000e+08,7.625232971376667557e-01,4.514837826272241728e+00,-1.443502600256404630e-02,-2.437514849884543366e-01,-2.506455617841103420e-02,-2.745166081594588303e-01,2.332592773157983121e-02,1.082063547029491701e+00
8.524650000000000000e+08,7.890816226019530255e-01,4.565860339059423012e+00,-1.461056458557823644e-02,-2.449796987564743511e-01,-2.565049262011111220e-02,-2.764119188895476920e-01,2.331816103890897718e-02,1.084771606634771457e+00
8.532000000000000000e+08,8.170696422698674466e-01,4.618295425968081069e+00,-1.479310873715515388e-02,-2.462192783590060607e-01,-2.626381250157649311e-02,-2.783407156658689874e-01,2.331057350753405061e-02,1.087480337052387558e+00
8.539350000000000000e+08,8.465904675887482300e-01,4.672194338341426167e+00,-1.498266848775142365e-02,-2.474700682933561602e-01,-2.690712697155783414e-02,-2.803049194326253102e-01,2.330317042215519774e-02,1.090189964290982250e+00
8.546700000000000000e+08,8.777535438697424697e-01,4.727609585420631255e+00,-1.517907231635370023e-02,-2.487322682340498137e-01,-2.758358014864574839e-02,-2.823058864177035443e-01,2.329607471120632642e-02,1.092900685714249809e+00
8.554050000000000000e+08,9.106757557354767663e-01,4.784596659093243609e+00,-1.538224747875313256e-02,-2.500064922715636295e-01,-2.829637466655542805e-02,-2.843443222140982218e-01,2.328948176580385859e-02,1.095612601409984288e+00
8.561400000000000000e+08,9.454838014685960079e-01,4.843215150554845749e+00,-1.559247288362769837e-02,-2.512936320468286411e-01,-2.904836911342222050e-02,-2.864205454092043635e-01,2.328357990250260606e-02,1.098325692109386242e+00
8.568750000000000000e+08,9.823171929105475320e-01,4.903528595388046973e+00,-1.581048271149871481e-02,-2.525945899653577742e-01,-2.984196403588572355e-02,-2.885349640770151214e-01,2.327847600137822673e-02,1.101039855105738319e+00
8.576100000000000000e+08,1.021330952475354659e+00,4.965602975779533246e+00,-1.603737253201376056e-02,-2.539100124083233379e-01,-3.067934640670851379e-02,-2.906885184858427063e-01,2.327416373443407308e-02,1.103754980314456402e+00
8.583450000000000000e+08,1.062697261017473416e+00,5.029504454488443521e+00,-1.627435692507972487e-02,-2.552401524489373852e-01,-3.156297962475209523e-02,-2.928828599200133942e-01,2.327055055159052421e-02,1.106471027989747169e+00
8.590800000000000000e+08,1.106605887477927430e+00,5.095297287650239149e+00,-1.652250048928794596e-02,-2.565849273816853127e-01,-3.249610132100795579e-02,-2.951201703786820452e-01,2.326752977814322901e-02,1.109188068354325374e+00
8.598150000000000000e+08,1.153263927978942505e+00,5.163042759907311208e+00,-1.678255675603464864e-02,-2.579441402530303074e-01,-3.348298902882384381e-02,-2.974027118228579347e-01,2.326506091968559217e-02,1.111906262455060190e+00
8.605500000000000000e+08,1.202895850420614421e+00,5.232799435318861825e+00,-1.705499593573249484e-02,-2.593177540671791070e-01,-3.452887562210434080e-02,-2.997323316833603868e-01,2.326321657839022089e-02,1.114625793493221328e+00
8.612850000000000000e+08,1.255744833250462822e+00,5.304624277920802378e+00,-1.734020934508971601e-02,-2.607060820435876392e-01,-3.563957962890962339e-02,-3.021101719354899462e-01,2.326217095857512421e-02,1.117346783532661370e+00
8.620200000000000000e+08,1.312075886775891487e+00,5.378573630768054059e+00,-1.763879190511580264e-02,-2.621097993938485415e-01,-3.682106532312987707e-02,-3.045367211670547136e-01,2.326213463499941445e-02,1.120069238646183685e+00
8.627550000000000000e+08,1.372180484418103141e+00,5.454702943383601621e+00,-1.795176686100152449e-02,-2.635297704144399789e-01,-3.807918606100182957e-02,-3.070121683300076620e-01,2.326326807431051621e-02,1.122793051743043335e+00
8.634900000000000000e+08,1.436381785249333465e+00,5.533064572507297996e+00,-1.828064694520684444e-02,-2.649667754013146359e-01,-3.941977136211229776e-02,-3.095368570072029590e-01,2.326561804710288936e-02,1.125518063231043531e+00
8.642250000000000000e+08,1.505039333319056372e+00,5.613703748386838832e+00,-1.862730835685200148e-02,-2.664212701819910212e-01,-4.084904190488589798e-02,-3.121115832861124373e-01,2.326911029024252356e-02,1.128244149942131624e+00
8.649600000000000000e+08,1.578552496346650402e+00,5.696653516373388015e+00,-1.899374730965995572e-02,-2.678932933048395193e-01,-4.237416884746916801e-02,-3.147375579061176265e-01,2.327360369417453070e-02,1.130971297605423809e+00
8.656950000000000000e+08,1.657362692883922017e+00,5.781929752846282966e+00,-1.938184732651861836e-02,-2.693825612249882706e-01,-4.400372256694138479e-02,-3.174160237095391413e-01,2.327897996279583437e-02,1.133699619604236597e+00
8.664300000000000000e+08,1.741955270964815394e+00,5.869527033025685903e+00,-1.979328025258500837e-02,-2.708886973445031598e-01,-4.574781867975056399e-02,-3.201476930717995217e-01,2.328522409426439510e-02,1.136429311399359321e+00
8.671650000000000000e+08,1.832862323744279376e+00,5.959415312592750702e+00,-2.022959800678736722e-02,-2.724114732240067172e-01,-4.761793325297231094e-02,-3.229322551315953471e-01,2.329245489889981979e-02,1.139160562559745182e+00
8.679000000000000000e+08,1.930667513394585866e+00,6.051536447795631268e+00,-2.069247824423975715e-02,-2.739509328516059883e-01,-4.962653786230288716e-02,-3.257681536611364836e-01,2.330088952802583657e-02,1.141893470279095046e+00
8.686350000000000000e+08,2.036013185617874477e+00,6.145798973141680221e+00,-2.118401179709403226e-02,-2.755073268552878374e-01,-5.178680358233411773e-02,-3.286526784327926110e-01,2.331075935487475839e-02,1.144627998180181461e+00
8.693700000000000000e+08,2.149609048221129193e+00,6.242069589410283115e+00,-2.170690004770872358e-02,-2.770808749772765145e-01,-5.411258804407496903e-02,-3.315822291942907563e-01,2.332221963576286070e-02,1.147364001776206122e+00
8.701050000000000000e+08,2.272240941029145311e+00,6.340160483373133538e+00,-2.226447571155198632e-02,-2.786714566304032692e-01,-5.661876900656428319e-02,-3.345524994506099969e-01,2.333529924013025628e-02,1.150101308240846221e+00
8.708400000000000000e+08,2.404778111233059956e+00,6.439812570377344336e+00,-2.286054817996452035e-02,-2.802783606277228778e-01,-5.932180118559259030e-02,-3.375583469808560722e-01,2.334991704619977446e-02,1.152839810152936462e+00
8.715750000000000000e+08,2.548177985843039561e+00,6.540675507069803274e+00,-2.349916107506020910e-02,-2.819001908030588921e-01,-6.224025002674359736e-02,-3.405932587045620852e-01,2.336595801509629491e-02,1.155579525000660857e+00
8.723100000000000000e+08,2.703488390796365159e+00,6.642285420201485380e+00,-2.418439213904593696e-02,-2.835349411807089881e-01,-6.539506257456537131e-02,-3.436485026768522633e-01,2.338337138933394704e-02,1.158320588796756923e+00
8.730450000000000000e+08,2.871847952490838907e+00,6.744040600573448785e+00,-2.492030287623025683e-02,-2.851801634743299507e-01,-6.880946707570016752e-02,-3.467121878990995776e-01,2.340224155303197162e-02,1.161063185103738515e+00
8.737800000000000000e+08,3.054485496210693984e+00,6.845174184702409015e+00,-2.571106834172504768e-02,-2.868330956081326932e-01,-7.250857548794931162e-02,-3.497684516167147706e-01,2.342279520646674967e-02,1.163807443536144071e+00
8.745150000000000000e+08,3.252718375001029116e+00,6.944721663630930131e+00,-2.656122348726731169e-02,-2.884906291284765611e-01,-7.651889222413468805e-02,-3.527968626444935030e-01,2.344534033479793098e-02,1.166553357661782586e+00
8.752500000000000000e+08,3.467947996884991113e+00,7.041480542095460926e+00,-2.747589695012266769e-02,-2.901490612882557940e-01,-8.086793037882931967e-02,-3.557719400996979253e-01,2.347016701708401140e-02,1.169300762801924964e+00
